Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Rpt-obj_Art-rppt_fra,Proj-desc_eng,Proj-desc_fra,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Compagnie Amplexor Canada Inc, Montréal, Quebec","Compagnie Amplexor Canada Inc, Montréal, Québec",0,1021821
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Composition Sainte-Foy Inc, Québec, Quebec","Composition Sainte-Foy Inc, Québec, Québec",0,550493
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Cosgrove R, Montréal, Quebec","Cosgrove R, Montréal, Québec",0,177000
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Crepeau D, Montréal, Quebec","Crepeau D, Montréal, Québec",0,672101
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Denise Bourgeois, Montréal, Quebec","Denise Bourgeois, Montréal, Québec",0,104262
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Duchesne J, Gatineau, Quebec","Duchesne J, Gatineau, Québec",0,149436
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Exact Legal Translations Inc, Gatineau, Quebec","Exact Legal Translations Inc, Gatineau, Québec",0,284974
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Flez P, Ottawa, Ontario","Flez P, Ottawa, Ontario",0,105650
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Fox Translations Ltd, Ottawa, Ontario","Fox Translations Ltd, Ottawa, Ontario",0,324051
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","GAT International Localization Services Inc, Montréal, Quebec","GAT International Localization Services Inc, Montréal, Québec",0,419251
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Graham B, Ottawa, Ontario","Graham B, Ottawa, Ontario",0,292483
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Hélène Regimbald, Gatineau, Quebec","Hélène Regimbald, Gatineau, Québec",0,124820
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Horizant Inc, Ottawa, Ontario","Horizant Inc, Ottawa, Ontario",0,673632
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Jolimot Inc, Gatineau, Quebec","Jolimot Inc, Gatineau, Québec",0,386501
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","L L Surette, Ottawa, Ontario","L L Surette, Ottawa, Ontario",0,204000
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Les Traducteurs Réunis SCC, Val-des-Monts, Quebec","Les Traducteurs Réunis SCC, Val-des-Monts, Québec",0,775848
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Linda Ballantyne, Montréal, Quebec","Linda Ballantyne, Montréal, Québec",0,105588
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Lionbridge Ltd, Montréal, Quebec","Lionbridge Ltd, Montréal, Québec",0,4894085
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","LWTAB Communications Inc, Toronto, Ontario","LWTAB Communications Inc, Toronto, Ontario",0,384481
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Marielle Arsac, Ottawa, Ontario","Marielle Arsac, Ottawa, Ontario",0,175813
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Masha Krupp Translation Group Ltd, Ottawa, Ontario","Masha Krupp Translation Group Ltd, Ottawa, Ontario",0,766255
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Megalexis Communications Inc, Montréal, Quebec","Mégalexis Communications Inc, Montréal, Québec",0,3279373
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Multilingual Community Interpreter Services, Toronto, Ontario","Multilingual Community Interpreter Services, Toronto, Ontario",0,162329
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Nations Translation Group LP, Ottawa, Ontario","Nations Translation Group LP, Ottawa, Ontario",0,753465
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","NCC CM Canada Holdings Ltd, Calgary, Alberta","NCC CM Canada Holdings Ltd, Calgary, Alberta",0,397016
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Opes Consult Inc, Ottawa, Ontario","Opes Consult Inc, Ottawa, Ontario",0,176086
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Parenty Reitmeier Inc, Winnipeg, Manitoba","Parenty Reitmeier Inc, Winnipeg, Manitoba",0,134863
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Patricia Leguen, Saskatoon, Saskatchewan","Patricia Leguen, Saskatoon, Saskatchewan",0,109588
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Public Works and Government Services, Gatineau, Quebec","Travaux publics et Services gouvernementaux, Gatineau, Québec",0,11694166
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","R&R International Translation Specialists Inc, Montréal, Quebec","Spécialistes de la traduction R&R International Inc, Montréal, Québec",0,2109280
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Roy A, Beaconsfield, Quebec","Roy A, Beaconsfield, Québec",0,105488
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Roy F, Gatineau, Quebec","Roy F, Gatineau, Québec",0,138108
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Roy S, Stoneham-et-Tewkesbury, Quebec","Roy S, Stoneham-et-Tewkesbury, Québec",0,341708
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","RTG Protech Inc, Montréal, Quebec","RTG Protech Inc, Montréal, Québec",0,303989
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Sabine Nathalie Davies, Montréal, Quebec","Sabine Nathalie Davies, Montréal, Québec",0,123125
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Saint-Laurent R, Ottawa, Ontario","Saint-Laurent R, Ottawa, Ontario",0,101925
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Schmitt P, North Vancouver, British Columbia","Schmitt P, North Vancouver, Colombie-Britannique",0,118055
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Senate of Canada, Ottawa, Ontario","Sénat du Canada, Ottawa, Ontario",0,718155
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Service payments under $100,000 (396 payees)","Paiements de service inférieurs à 100 000 $ (396 bénéficiaires)",0,7801464
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Services linguistiques Versacom Inc, Montréal, Quebec","Services linguistiques Versacom Inc, Montréal, Québec",0,1008216
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Sign Language Interpreting Associates Ottawa Inc, Ottawa, Ontario","Sign Language Interpreting Associates Ottawa Inc, Ottawa, Ontario",0,1504786
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Societe Canadienne de Traductions Assistee (Socatra) Inc, Mount-Royal, Quebec","Société Canadienne de Traductions Assistée (Socatra) Inc, Mont-Royal, Québec",0,178988
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Soludoc Inc, Montréal, Quebec","Soludoc Inc, Montréal, Québec",0,1593757
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Sonovision Canada Inc, Ottawa, Ontario","Sonovision Canada Inc, Ottawa, Ontario",0,375363
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","SOVO Technologies Inc, Montréal, Quebec","SOVO Technologies Inc, Montréal, Québec",0,1341308
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","SYM Communications Inc, Montréal, Quebec","SYM Communications Inc, Montréal, Québec",0,875949
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Syntagme Inc, Montréal, Quebec","Syntagme Inc, Montréal, Québec",0,1105166
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Tatjana P, Sainte-Brigide-d'Iberville, Quebec","Tatjana P, Sainte-Brigide-d'Iberville, Québec",0,194944
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","TCI Translators Conference Interpreters Inc, Ottawa, Ontario","TCI Translators Conference Interpreters Inc, Ottawa, Ontario",0,777792
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Techni-Textes Inc, Saint-Hubert, Quebec","Techni-Textes Inc, Saint-Hubert, Québec",0,131205
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Techni-Trad Inc, Montréal, Quebec","Techni-Trad Inc, Montréal, Québec",0,210534
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Traduction Syntra Inc, Gatineau, Quebec","Traduction Syntra Inc, Gatineau, Québec",0,558171
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Traductions Scriptis Inc, Laval, Quebec","Traductions Scriptis Inc, Laval, Québec",0,749389
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Tradunion Inc, Ottawa, Ontario","Tradunion Inc, Ottawa, Ontario",0,191063
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Tres Bonne Idee inc, Chambly, Quebec","Très bonne idée inc, Chambly, Québec",0,250382
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Turmel P, Gatineau, Quebec","Turmel P, Gatineau, Québec",0,199381
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Ubiqus Canada Inc, Montréal, Quebec","Ubiqus Canada Inc, Montréal, Québec",0,718471
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Ubiqus Ottawa Inc, Ottawa, Ontario","Ubiqus Ottawa Inc, Ottawa, Ontario",0,586549
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Uuttuvak Consulting Incorporated, Ottawa, Ontario","Uuttuvak Consulting Incorporated, Ottawa, Ontario",0,220156
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Vodrey M, Stittsville, Ontario","Vodrey M, Stittsville, Ontario",0,135155
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","West J, Lombardy, Ontario","West J, Lombardy, Ontario",0,118675
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","WTB Language Group Inc, Ottawa, Ontario","WTB Language Group Inc, Ottawa, Ontario",0,545826
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",087,"Interpretation and Translation Services","Services d'interprétation et de traduction",,,56533089,0
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","152610 Canada Inc, Ottawa, Ontario","152610 Canada Inc, Ottawa, Ontario",0,1572963
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","1830131 Ontario Limited, Leamington, Ontario","1830131 Ontario Limited, Leamington, Ontario",0,1126548
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","1972889 Ontario Inc, Elliot Lake, Ontario","1972889 Ontario Inc, Elliot Lake, Ontario",0,609980
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","2799926 Ontario Inc, Mitchell, Ontario","2799926 Ontario Inc, Mitchell, Ontario",0,501114
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","3241484 Nova Scotia Limited, Sydney, Nova Scotia","3241484 Nova Scotia Limited, Sydney, Nouvelle-Écosse",0,102275
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","3V Mechanical Inc, Ottawa, Ontario","3V Mechanical Inc, Ottawa,Ontario",0,120364
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","468049 Ontario Ltd, Ottawa, Ontario","468049 Ontario Ltd, Ottawa, Ontario",0,2207133
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","806856 Ontario Ltd, Ottawa, Ontario","806856 Ontario Ltd, Ottawa, Ontario",0,596788
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","9056-1119 Québec Inc, Mont-Saint-Hilaire, Quebec","9056-1119 Quebec Inc, Mont-Saint-Hilaire, Québec",0,304312
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","A G Clark Holdings Ltd Giebelhaus Developments Ltd, Yellowknife, Northwest Territories","A G Clark Holdings Ltd Giebelhaus Developments Ltd, Yellowknife, Territoires du Nord-Ouest",0,116855
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","Ainsworth Inc, Toronto, Ontario","Ainsworth Inc, Toronto, Ontario",0,324435
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","Airon HVAC and Control Ltd, Burlington, Ontario","Airon HVAC and Control Ltd, Burlington, Ontario",0,444681
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","Airon HVAC and Control Ltd, Burlington, Ontario","Airon HVAC and Control Ltd, Burlington, Ontario",0,473026
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","Aménagement Granrive Inc, Gatineau, Quebec","Aménagement Granrive Inc, Gatineau, Québec",0,128389
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","Architecture49 Inc, Winnipeg, Manitoba","Architecture49 Inc, Winnipeg, Manitoba",0,929388
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","Atco Structures & Logistics Services Ltd, Iqaluit, Nunavut","Atco Structures & Logistics Services Ltd, Iqaluit, Nunavut",0,534937
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","Automated Logic - Canada Ltd, Kanata, Ontario","Automated Logic - Canada Ltd, Kanata, Ontario",0,161073
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","Baxtec Management Corporation, Ottawa, Ontario","Baxtec Management Corporation, Ottawa, Ontario",0,257402
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","Beatty Street General Partnership, Vancouver, British Columbia","Beatty Street General Partnership, Vancouver, Colombie-Britannique",0,231350
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","BentallGreenOak Prime Canadian Investments I LP, Ottawa, Ontario","BentallGreenOak Prime Canadian Investments I LP, Ottawa, Ontario",0,319320
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","Black & McDonald Ltd, Toronto, Ontario","Black & McDonald Ltd, Toronto, Ontario",0,1024166
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","Boiler Inspection and Insurance Company of Canada, Montréal, Quebec","Compagnie d'Inspection et d'Assurance Chaudière et Machinerie du Canada, Montréal, Québec",0,152969
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","Bona Building & Management Co Ltd, Ottawa, Ontario","Bona Building & Management Co Ltd, Ottawa, Ontario",0,8665351
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","Brenex Building Corporation Ltd, Edmonton, Alberta","Brenex Building Corporation Ltd, Edmonton, Alberta",0,1300179
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","Bryco Projects Inc, Burnaby, British Columbia","Bryco Projects Inc, Burnaby, Colombie-Britannique",0,967226
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","Canadian Leaseback (GP) Inc, Vancouver, British Columbia","Canadian Leaseback (GP) Inc, Vancouver, Colombie-Britannique",0,3038328
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","Canadian Real Estate Fund No 1, Ottawa, Ontario","Canadian Real Estate Fund No 1, Ottawa, Ontario",0,599251
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","Canadian Urban Limited, Edmonton, Alberta","Canadian Urban Limited, Edmonton, Alberta",0,10560186
2022/2023,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",088,"Construction Services","Services reliés à la construction","Candorbuild Construction Corp, Saskatoon, Saskatchewan","Candorbuild Construction Corp, Saskatoon, Saskatchewan",0,152845
