Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Rpt-obj_Art-rppt_fra,Proj-desc_eng,Proj-desc_fra,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2021/2022,09,"Global Affairs","Affaires mondiales",180,"Invest in Canada Hub","Investir au Canada",48,"Management Consulting","Services de conseillers en gestion","Service payments under $100,000 (payees 1)","Paiements de service inférieurs à 100 000 $ (bénéficiaires 1)",0,647
2021/2022,09,"Global Affairs","Affaires mondiales",180,"Invest in Canada Hub","Investir au Canada",82,"Special Fees and Services","Frais et services spéciaux",,,1566677,0
2021/2022,09,"Global Affairs","Affaires mondiales",180,"Invest in Canada Hub","Investir au Canada",82,"Special Fees and Services","Frais et services spéciaux","Aerospace - Innovation, Science and Economic Development, Ottawa, Ontario","Aerospace - Innovation, Science and Economic Development, Ottawa, Ontario",0,190000
2021/2022,09,"Global Affairs","Affaires mondiales",180,"Invest in Canada Hub","Investir au Canada",82,"Special Fees and Services","Frais et services spéciaux","Centre d'Etudes Economiques Europeennes, Paris, France","Centre d'Etudes Economiques Europeennes, Paris, France",0,131723
2021/2022,09,"Global Affairs","Affaires mondiales",180,"Invest in Canada Hub","Investir au Canada",82,"Special Fees and Services","Frais et services spéciaux","IHS Global Inc., Texas, USA","IHS Global Inc., Texas, USA",0,243791
2021/2022,09,"Global Affairs","Affaires mondiales",180,"Invest in Canada Hub","Investir au Canada",82,"Special Fees and Services","Frais et services spéciaux","Service payments under $100,000 (payees 67)","Paiements de service inférieurs à 100 000 $ (bénéficiaires 67)",0,726163
2021/2022,09,"Global Affairs","Affaires mondiales",180,"Invest in Canada Hub","Investir au Canada",82,"Special Fees and Services","Frais et services spéciaux","Toronto Global Forum. Toronto, Ontario","Toronto Global Forum. Toronto, Ontario",0,150000
2021/2022,09,"Global Affairs","Affaires mondiales",180,"Invest in Canada Hub","Investir au Canada",82,"Special Fees and Services","Frais et services spéciaux","World Petroleum Council , Calgary, Alberta","World Petroleum Council , Calgary, Alberta",0,125000
2021/2022,09,"Global Affairs","Affaires mondiales",180,"Invest in Canada Hub","Investir au Canada",87,"Interpretation and Translation Services","Services d'interprétation et de traduction",,,135505,0
2021/2022,09,"Global Affairs","Affaires mondiales",180,"Invest in Canada Hub","Investir au Canada",87,"Interpretation and Translation Services","Services d'interprétation et de traduction","Service payments under $100,000 (payees 4)","Paiements de service inférieurs à 100 000 $ (bénéficiaires 4)",0,135505
2021/2022,09,"Global Affairs","Affaires mondiales",180,"Invest in Canada Hub","Investir au Canada",89,"Other Services","Autres services",,,1220238,0
2021/2022,09,"Global Affairs","Affaires mondiales",180,"Invest in Canada Hub","Investir au Canada",89,"Other Services","Autres services","Canadian Commercial Corporation, Ottawa, ON","Canadian Commercial Corporation, Ottawa, ON",0,148218
2021/2022,09,"Global Affairs","Affaires mondiales",180,"Invest in Canada Hub","Investir au Canada",89,"Other Services","Autres services","Encore Staging Services L.L.C, Dubai, UAE","Encore Staging Services L.L.C, Dubai, UAE",0,194588
2021/2022,09,"Global Affairs","Affaires mondiales",180,"Invest in Canada Hub","Investir au Canada",89,"Other Services","Autres services","KPMG LLP, Toronto, Ontario","KPMG LLP, Toronto, Ontario",0,235400
2021/2022,09,"Global Affairs","Affaires mondiales",180,"Invest in Canada Hub","Investir au Canada",89,"Other Services","Autres services","Service payments under $100,000 (payees 31)","Paiements de service inférieurs à 100 000 $ (bénéficiaires 31)",0,642032
2021/2022,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",40,"Business Services","Services commerciaux",,,1750,0
2021/2022,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",40,"Business Services","Services commerciaux","Service payments under $100,000 (1 payee)","Paiements de service inférieurs à 100 000 $ (1 bénéficiaire)",0,1750
2021/2022,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",41,"Legal Services","Services juridiques",,,25642,0
2021/2022,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",41,"Legal Services","Services juridiques","Service payments under $100,000 (1 payee)","Paiements de service inférieurs à 100 000 $ (1 bénéficiaire)",0,25642
2021/2022,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",44,"Training and Educational Services","Services d'enseignement et de formation",,,64991,0
2021/2022,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",44,"Training and Educational Services","Services d'enseignement et de formation","Service payments under $100,000 (17 payees)","Paiements de service inférieurs à 100 000 $ (17 bénéficiaires)",0,64991
2021/2022,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",47,"Informatics Services","Services informatiques",,,169700,0
2021/2022,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",47,"Informatics Services","Services informatiques","Library of Parliament, Ottawa, Ontario","Bibliothèque du parlement, Ottawa, Ontario",0,169700
2021/2022,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",48,"Management Consulting","Services de conseillers en gestion",,,122345,0
2021/2022,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",48,"Management Consulting","Services de conseillers en gestion","Library of Parliament, Ottawa, Ontario","Bibliothèque du parlement, Ottawa, Ontario",0,105646
2021/2022,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",48,"Management Consulting","Services de conseillers en gestion","Service payments under $100,000 (4 payees)","Paiements de service inférieurs à 100 000 $ (4 bénéficiaires)",0,16699
2021/2022,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",82,"Special Fees and Services","Frais et services spéciaux",,,18666,0
2021/2022,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",82,"Special Fees and Services","Frais et services spéciaux","Service payments under $100,000 (8 payees)","Paiements de service inférieurs à 100 000 $ (8 bénéficiaires)",0,18666
2021/2022,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",87,"Interpretation and Translation Services","Services d'interprétation et de traduction",,,3005,0
2021/2022,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",87,"Interpretation and Translation Services","Services d'interprétation et de traduction","Service payments under $100,000 (2 payees)","Paiements de service inférieurs à 100 000 $ (2 bénéficiaires)",0,3005
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",40,"Business Services","Services commerciaux",,,1157822,0
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",40,"Business Services","Services commerciaux","Canada School of Public Service, Ottawa, Ontario","École de la fonction publique du Canada, Ottawa, Ontario",0,227115
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",40,"Business Services","Services commerciaux","Canadian Human Rights Commission, Ottawa, Ontario","Commission canadienne des droits de la personne, Ottawa, Ontario",0,231113
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",40,"Business Services","Services commerciaux","Public Works and Government Services Canada, Gatineau, Quebec","Travaux publics et services gouvernementaux Canada, Gatineau, Québec",0,626492
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",40,"Business Services","Services commerciaux","Service payments under $100,000 (5 payees)","Paiements de service inférieurs à 100 000 $ (5 bénéficiaires)",0,73102
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",41,"Legal Services","Services juridiques",,,69648,0
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",41,"Legal Services","Services juridiques","Service payments under $100,000 (1 payee)","Paiements de service inférieurs à 100 000 $ (1 bénéficiaire)",0,69648
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",42,"Engineering and Architectural Services","Services techniques et d'architecture",,,87320,0
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",42,"Engineering and Architectural Services","Services techniques et d'architecture","Service payments under $100,000 (3 payees)","Paiements de service inférieurs à 100 000 $ (3 bénéficiaires)",0,87320
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",43,"Scientific and Research Services","Services scientifiques et de recherche",,,3181788,0
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",43,"Scientific and Research Services","Services scientifiques et de recherche","Covenant House Toronto, Toronto, Ontario","Covenant House Toronto, Toronto, Ontario",0,128985
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",43,"Scientific and Research Services","Services scientifiques et de recherche","Ontario Federation of Indigenous Friendship Centres, Toronto, Ontario","Ontario Federation of Indigenous Friendship Centres, Toronto, Ontario",0,516003
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",43,"Scientific and Research Services","Services scientifiques et de recherche","Pauktuutit Inuit Women of Canada, Ottawa, Ontario","Pauktuutit Inuit Women of Canada, Ottawa, Ontario",0,179239
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",43,"Scientific and Research Services","Services scientifiques et de recherche","Saint Mary's University, Halifax, Nova Scotia","Saint Mary's University, Halifax, Nouvelle-Écosse",0,187662
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",43,"Scientific and Research Services","Services scientifiques et de recherche","Service payments under $100,000 (19 payees)","Paiements de service inférieurs à 100 000 $ (19 bénéficiaires)",0,724795
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",43,"Scientific and Research Services","Services scientifiques et de recherche","St. Paul's Foundation of Vancouver, Vancouver, British Columbia","St. Paul's Foundation of Vancouver, Vancouver, Colombie-Britannique",0,484714
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",43,"Scientific and Research Services","Services scientifiques et de recherche","The Social Research and Demonstration Corporation, Ottawa, Ontario","Société de recherche sociale appliquée, Ottawa, Ontario",0,176686
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",43,"Scientific and Research Services","Services scientifiques et de recherche","The University of Western Ontario, London, Ontario","The University of Western Ontario, London, Ontario",0,350648
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",43,"Scientific and Research Services","Services scientifiques et de recherche","Université du Québec à Montréal, Montréal, Quebec","Université du Québec à Montréal, Montréal, Québec",0,328334
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",43,"Scientific and Research Services","Services scientifiques et de recherche","University of Calgary, Calgary, Alberta","University of Calgary, Calgary, Alberta",0,104722
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",44,"Training and Educational Services","Services d'enseignement et de formation",,,456965,0
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",44,"Training and Educational Services","Services d'enseignement et de formation","Service payments under $100,000 (102 payees)","Paiements de service inférieurs à 100 000 $ (102 bénéficiaires)",0,456965
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",45,"Health and Welfare Services","Services de santé et de bien-être",,,55749,0
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",45,"Health and Welfare Services","Services de santé et de bien-être","Service payments under $100,000 (3 payees)","Paiements de service inférieurs à 100 000 $ (3 bénéficiaires)",0,55749
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",46,"Protection Services","Services de protection",,,49055,0
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",46,"Protection Services","Services de protection","Service payments under $100,000 (5 payees)","Paiements de service inférieurs à 100 000 $ (5 bénéficiaires)",0,49055
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",47,"Informatics Services","Services informatiques",,,762314,0
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",47,"Informatics Services","Services informatiques","Alphinat Inc., Montréal, Quebec","Alphinat Inc., Montréal, Québec",0,112870
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",47,"Informatics Services","Services informatiques","Service payments under $100,000 (21 payees)","Paiements de service inférieurs à 100 000 $ (21 bénéficiaires)",0,393008
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",47,"Informatics Services","Services informatiques","Shared Services Canada, Gatineau, Quebec","Services partagés Canada, Gatineau, Québec",0,256436
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",48,"Management Consulting","Services de conseillers en gestion",,,667013,0
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",48,"Management Consulting","Services de conseillers en gestion","PRA Inc., Winnipeg, Manitoba","PRA Inc., Winnipeg, Manitoba",0,158460
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",48,"Management Consulting","Services de conseillers en gestion","Service payments under $100,000 (18 payees)","Paiements de service inférieurs à 100 000 $ (18 bénéficiaires)",0,508553
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",82,"Special Fees and Services","Frais et services spéciaux",,,19497,0
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",82,"Special Fees and Services","Frais et services spéciaux","Service payments under $100,000 (13 payees)","Paiements de service inférieurs à 100 000 $ (13 bénéficiaires)",0,19497
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",86,"Temporary Help Services","Services d'aide temporaire",,,283972,0
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",86,"Temporary Help Services","Services d'aide temporaire","Service payments under $100,000 (10 payees)","Paiements de service inférieurs à 100 000 $ (10 bénéficiaires)",0,283972
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",87,"Interpretation and Translation Services","Services d'interprétation et de traduction",,,564834,0
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",87,"Interpretation and Translation Services","Services d'interprétation et de traduction","Public Works and Government Services Canada, Gatineau, Quebec","Travaux publics et services gouvernementaux Canada, Gatineau, Québec",0,159388
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",87,"Interpretation and Translation Services","Services d'interprétation et de traduction","Service payments under $100,000 (15 payees)","Paiements de service inférieurs à 100 000 $ (15 bénéficiaires)",0,293444
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",87,"Interpretation and Translation Services","Services d'interprétation et de traduction","Ubiqus Ottawa Inc, Ottawa, Ontario","Ubiqus Ottawa Inc, Ottawa, Ontario",0,112002
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",89,"Other Services","Autres services",,,1265874,0
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",89,"Other Services","Autres services","Department of Justice, Ottawa, Ontario","Ministère de la Justice, Ottawa, Ontario",0,500000
2021/2022,32,"Women, Gender Equality and Youth","Femmes, Égalité des genres et Jeunesse",190,"Department for Women and Gender Equality","Ministère des Femmes et de l'Égalité des genres",89,"Other Services","Autres services","Service payments under $100,000 (69 payees)","Paiements de service inférieurs à 100 000 $ (69 bénéficiaires)",0,765874
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",40,"Business Services","Services commerciaux",,,43674532,0
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",40,"Business Services","Services commerciaux","Altis Human Resources, Ottawa, Ontario","Altis Human Resources, Ottawa, Ontario",0,195947
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",40,"Business Services","Services commerciaux","Aramark Canada Ltd., Toronto, Ontario","Aramark Canada Ltd., Toronto, Ontario",0,121200
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",40,"Business Services","Services commerciaux","Canada Energy Regulator, Calgary, Alberta","Régie de l'énergie du Canada, Calgary, Alberta",0,102531
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",40,"Business Services","Services commerciaux","Department of Crown-Indigenous Relations and Northern Affairs, Gatineau, Quebec","Ministère des Relations Couronne-Autochtones et des Affaires du Nord, Gatineau, Québec",0,30043302
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",40,"Business Services","Services commerciaux","Department of Health, Ottawa, Ontario","Ministère de la Santé, Ottawa, Ontario",0,107111
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",40,"Business Services","Services commerciaux","Department of Natural Resources, Ottawa, Ontario","Ministère des Ressources naturelles, Ottawa, Ontario",0,2119163
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",40,"Business Services","Services commerciaux","Department of Public Works and Government Services, Gatineau, Quebec","Ministère des Travaux publics et des Services gouvernementaux, Gatineau, Québec",0,1536065
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",40,"Business Services","Services commerciaux","Iron Mountain Canada, Brampton, Ontario","Iron Mountain Canada, Brampton, Ontario",0,693899
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",40,"Business Services","Services commerciaux","Kenneth Gordon Maplewood School, Vancouver, British Columbia","Kenneth Gordon Maplewood School, Vancouver, Colombie-Britannique",0,208090
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",40,"Business Services","Services commerciaux","Metro Supply Chain Group, Montréal, Quebec","Metro Chaîne D'approvisionnement, Montréal, Québec",0,141868
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",40,"Business Services","Services commerciaux","MTE Logistix Edmonton Inc., Edmonton, Alberta","MTE Logistix Edmonton Inc., Edmonton, Alberta",0,1688111
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",40,"Business Services","Services commerciaux","Okanagan Ability Centre For Children & Youth, Kelowna, British Columbia","Okanagan Ability Centre For Children & Youth, Kelowna, Colombie-Britannique",0,123050
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",40,"Business Services","Services commerciaux","Prince Rupert School District No. 52, Prince Rupert, British Columbia","Prince Rupert School District No. 52, Prince Rupert, Colombie-Britannique",0,110082
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",40,"Business Services","Services commerciaux","Raymond Chabot Grant Thornton, Ottawa, Ontario","Raymond Chabot Grant Thornton, Ottawa, Ontario",0,411914
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",40,"Business Services","Services commerciaux","Service payments under $100,000 (1195 payees)","Paiements de service inférieurs à 100 000 $ (1195 bénéficiaires)",0,5204771
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",40,"Business Services","Services commerciaux","Shared Services Canada, Gatineau, Quebec","Services partagés Canada, Gatineau, Québec",0,294418
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",40,"Business Services","Services commerciaux","The Asante Centre, Maple Ridge, British Columbia","The Asante Centre, Maple Ridge, Colombie-Britannique",0,102610
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",40,"Business Services","Services commerciaux","The Public Trustee of Manitoba, Winnipeg, Manitoba","Le tuteur et curateur public du Manitoba, Winnipeg, Manitoba",0,470400
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",41,"Legal Services","Services juridiques",,,29127878,0
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",41,"Legal Services","Services juridiques","Department of Justice, Ottawa, Ontario","Ministère de la Justice, Ottawa, Ontario",0,29077772
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",41,"Legal Services","Services juridiques","Service payments under $100,000 (16 payees)","Paiements de service inférieurs à 100 000 $ (16 bénéficiaires)",0,50106
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",42,"Engineering and Architectural Services","Services techniques et d'architecture",,,7343188,0
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",42,"Engineering and Architectural Services","Services techniques et d'architecture","Department of the Environment, Ottawa, Ontario","Ministère de l'Environnement, Ottawa, Ontario",0,125000
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",42,"Engineering and Architectural Services","Services techniques et d'architecture","Public Works and Government Services, Gatineau, Quebec","Travaux publics et Services gouvernementaux, Gatineau, Québec",0,7211943
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",42,"Engineering and Architectural Services","Services techniques et d'architecture","Service payments under $100,000 (3 payees)","Paiements de service inférieurs à 100 000 $ (3 bénéficiaires)",0,6245
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",43,"Scientific and Research Services","Services scientifiques et de recherche",,,2708626,0
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",43,"Scientific and Research Services","Services scientifiques et de recherche","Service payments under $100,000 (30 payees)","Paiements de service inférieurs à 100 000 $ (30 bénéficiaires)",0,347713
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",43,"Scientific and Research Services","Services scientifiques et de recherche","Statistics Canada, Ottawa, Ontario","Statistique Canada, Ottawa, Ontario",0,2360913
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",44,"Training and Educational Services","Services d'enseignement et de formation",,,5541028,0
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",44,"Training and Educational Services","Services d'enseignement et de formation","Best Buy Canada Ltd., Vancouver, British Columbia","Best Buy Canada Ltd., Vancouver, Colombie-Britannique",0,127266
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",44,"Training and Educational Services","Services d'enseignement et de formation","Co-entreprise Cité/Caron, Montréal, Quebec","Co-entreprise Cité/Caron, Montréal, Québec",0,195974
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",44,"Training and Educational Services","Services d'enseignement et de formation","Graybridge International Consulting Inc., Ottawa, Ontario","Graybridge International Consulting Inc., Ottawa, Ontario",0,219478
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",44,"Training and Educational Services","Services d'enseignement et de formation","Institute on Governance, Ottawa, Ontario","Institut sur la governance, Ottawa, Ontario",0,215405
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",44,"Training and Educational Services","Services d'enseignement et de formation","Patricia Baxter, Pikwakanagan, Ontario","Patricia Baxter, Pikwakanagan, Ontario",0,202049
