Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Rpt-obj_Art-rppt_fra,Proj-desc_eng,Proj-desc_fra,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Fisheries and Oceans, Ottawa, Ontario","Pêches et Océans, Ottawa, Ontario",0,1518137
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Forward Mining LP, Hay River, Northwest Territories","Forward Mining LP, Hay River, Territoires du Nord-Ouest",0,2957419
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","FVB Energy Inc, Edmonton, Alberta","FVB Energy Inc, Edmonton, Alberta",0,351093
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Gemtec Ltd, Fredericton, New Brunswick","Gemtec Ltd, Fredericton, Nouveau-Brunswick",0,1207241
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Green Infrastructure Partners Inc., North York, Ontario","Green Infrastructure Partners Inc., North York, Ontario",0,394267
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Groupe Conseil Nutshimit Inc, Mashteuiatsh, Quebec","Groupe Conseil Nutshimit inc, Mashteuiatsh, Québec",0,307261
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","GHD Ltd, Waterloo, Ontario","GHD Ltd, Waterloo, Ontario",0,2960212
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","GM Développement Inc, Québec, Quebec","GM Développement Inc, Québec, Québec",0,412007
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Haa Cháli Limited Partnership, Whitehorse, Yukon","Haa Cháli Limited Partnership, Whitehorse, Yukon",0,109900
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Harbour Development Inc., Saint John, New Brunswick","Harbour Development Inc., Saint John, Nouveau-Brunswick",0,839048
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Health, Ottawa, Ontario","Santé, Ottawa, Ontario",0,218415
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Hemmera Envirochem Inc, Vancouver, British Columbia","Hemmera Envirochem Inc, Vancouver, Colombie-Britannique",0,1254148
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","House of Commons, Ottawa, Ontario","Chambre des communes, Ottawa, Ontario",0,811574
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Howard E Little Excavating, Cambridge, Nova Scotia","Howard E Little Excavating, Cambridge, Nouvelle-Écosse",0,122847
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Hydro-Quebec, Varennes, Quebec","Hydro-Québec, Varennes, Québec",0,145495
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Inflector Environmental Services LP, Greely, Ontario","Inflector Environmental Services LP, Greely, Ontario",0,139015
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","InSitu Remediation Services Ltd, St George, Ontario","InSitu Remediation Services Ltd, St George, Ontario",0,590270
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","ISICO Manitoba Ltd., Toronto, Ontario","ISICO Manitoba Ltd., Toronto, Ontario",0,106921
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","J R Clarke & Associates Ltd, Greely, Ontario","J R Clarke & Associates Ltd, Greely, Ontario",0,361582
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Johnson Controls Canada LP, Markham, Ontario","Johnson Controls Canada LP, Markham, Ontario",0,193280
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Juno Risk Solutions Inc, Ottawa, Ontario","Juno Risk Solutions Inc, Ottawa, Ontario",0,170400
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","JASCO Applied Sciences (Canada) Ltd, Surrey, British Columbia","JASCO Applied Sciences (Canada) Ltd, Surrey, Colombie-Britannique",0,660278
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Keystone Environmental Ltd, Burnaby, British Columbia","Keystone Environmental Ltd, Burnaby, Colombie-Britannique",0,3268462
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","KBL Projects Ltd., Leduc, Alberta","KBL Projects Ltd., Leduc, Alberta",0,1013914
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","L Breau and Sons Ltd, Neguac, New Brunswick","L Breau and Sons Ltd, Neguac, Nouveau-Brunswick",0,489717
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Landform Inc, Rocky View County, Alberta","Landform Inc, Rocky View County, Alberta",0,511076
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Le Groupe Gesfor Poirier Pinchin Inc, Montréal, Quebec","Le Groupe Gesfor Poirier Pinchin Inc, Montréal, Québec",0,863927
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Les enquetes HENRI inc., St-Lazare, Quebec","Les enquetes HENRI inc., St-Lazare, Québec",0,106917
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","LD Watson ES MacEwen Allan Teramura Architech Inc, Ottawa, Ontario","LD Watson ES MacEwen Allan Teramura Architech Inc, Ottawa, Ontario",0,130009
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Maloney M, Paradise, Newfoundland and Labrador","Maloney M, Paradise, Terre-Neuve-et-Labrador",0,235865
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Medias KOBB inc., Saint-Eustache, Quebec","Medias KOBB inc., Saint-Eustache, Québec",0,119058
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Milestone Environmental Contracting Inc, Ottawa, Ontario","Milestone Environmental Contracting Inc, Ottawa, Ontario",0,21380311
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Minodahmun Development Limited Partnership; EnGlobe Corp.; Novatox Inc. In Joint Venture, Longlac, Ontario","Minodahmun Development Limited Partnership; EnGlobe Corp.; Novatox Inc. In Joint Venture, Longlac, Ontario",0,540876
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Morrison Hershfield Ltd, Toronto, Ontario","Morrison Hershfield Ltd, Toronto, Ontario",0,332149
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","MCW Custom Energy Solutions Ltd, Toronto, Ontario","MCW Custom Energy Solutions Ltd, Toronto, Ontario",0,4368430
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","MDL Real Estate Income Fund LP, Regina, Saskatchewan","MDL Real Estate Income Fund LP, Regina, Saskatchewan",0,364264
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","MHV Services d'hygiène industrielle Inc, Laval, Quebec","MHV Services d'hygiène industrielle Inc, Laval, Québec",0,1132764
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","MRS Management Ltd, Vancouver, British Columbia","MRS Management Ltd, Vancouver, Colombie-Britannique",0,2646320
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","National Capital Commission, Ottawa, Ontario","Commission de la capitale nationale, Ottawa, Ontario",0,105419
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","National Research Council Canada, Ottawa, Ontario","Conseil national de recherches Canada, Ottawa, Ontario",0,991315
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Natural Resources, Ottawa, Ontario","Ressources naturelles, Ottawa, Ontario",0,751093
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Norda Stelo Inc, Québec, Quebec","Norda Stelo Inc, Québec, Québec",0,134909
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Notra Inc, Ottawa, Ontario","Notra Inc, Ottawa, Ontario",0,8968991
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Nunastar Properties Inc., Edmonton, Alberta","Nunastar Properties Inc., Edmonton, Alberta",0,134696
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Nunatech Inc, Kuujjuaq, Quebec","Nunatech Inc, Kuujjuaq, Québec",0,376358
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Paris Ladouceur & Associés Inc, Laval, Quebec","Paris Ladouceur & Associés Inc, Laval, Québec",0,350462
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Parks Canada Agency, Gatineau, Quebec","Agence Parcs Canada, Gatineau, Québec",0,197670
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Parsons Inc, Calgary, Alberta","Parsons Inc, Calgary, Alberta",0,247788470
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Petrosur Ltee, Montréal, Quebec","Petrosur Ltée, Montréal, Québec",0,303120
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Privy Council Office, Ottawa, Ontario","Bureau du Conseil privé, Ottawa, Ontario",0,145250
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Public Works and Government Services, Gatineau, Québec","Travaux publics et Services gouvernementaux, Gatineau, Québec",0,56773904
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","QM GP Inc, Mississauga, Ontario","QM GP Inc, Mississauga, Ontario",0,9569433
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","QMR Staffing Solutions Inc, Ottawa, Ontario","QMR Staffing Solutions Inc, Ottawa, Ontario",0,182773
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Riggs Associates Ltd, London, Ontario","Riggs Associates Ltd, London, Ontario",0,1174609
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Robertson Martin Architects Inc, Ottawa, Ontario","Robertson Martin Architects Inc, Ottawa, Ontario",0,960925
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","RDH Building Engineering Ltd, Vancouver, British Columbia","RDH Building Engineering Ltd, Vancouver, Colombie-Britannique",0,522771
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Sanexen Services Environnementaux Inc, Varennes, Quebec","Sanexen Services Environnementaux Inc, Varennes, Québec",0,17044274
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Secure Energy, Calgary, Alberta","Secure Energy, Calgary, Alberta",0,21069663
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Senate of Canada, Ottawa, Ontario","Sénat du Canada, Ottawa, Ontario",0,370365
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Service payments under $100,000 (499 payees)","Paiements de service inférieurs à 100 000 $ (499 bénéficiaires)",0,6493221
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Shared Services Canada, Ottawa, Ontario","Services partagés Canada, Ottawa, Ontario",0,2809780
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Sila Remediation Inc, Québec, Quebec","Sila Remediation Inc, Québec, Québec",0,117174
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Société de Gestion Place de la Cité Inc, Montréal, Quebec","Société de Gestion Place de la Cité Inc, Montréal, Québec",0,257228
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Société en commandite Kevlar, Québec, Quebec","Société en commandite Kevlar, Québec, Québec",0,172031
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Softsim Technologies INC, Montréal, Quebec","Softsim Technologies INC, Montréal, Québec",0,107554
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Songhees First Nation, Victoria, British Columbia","Première Nation Songhees, Victoria, Colombie-Britannique",0,351180
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Stantec Architecture Ltd, Edmonton, Alberta","Stantec Architecture Ltd, Edmonton, Alberta",0,7731598
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Station Lands Ltd, Edmonton, Alberta","Station Lands Ltd, Edmonton, Alberta",0,172437
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Sudliq Developments Ltd, Coral Harbour, Nunavut","Sudliq Developments Ltd, Coral Harbour, Nunavut",0,11200138
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","SDL International (Canada) Inc, Montréal, Quebec","SDL International (Canada) Inc, Montréal, Québec",0,2773925
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","SLR Consulting (Canada) Ltd, Vancouver, British Columbia","SLR Consulting (Canada) Ltd, Vancouver, Colombie-Britannique",0,7750948
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Taligent Consulting Inc, Ottawa, Ontario","Taligent Consulting Inc, Ottawa, Ontario",0,104507
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Technorem Inc, Laval, Quebec","Technorem Inc, Laval, Québec",0,452064
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","TeraMach Technologies Inc, Ottawa, Ontario","TeraMach Technologies Inc, Ottawa, Ontario",0,147154
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Tomlinson Environmental Services Ltd, Ottawa, Ontario","Tomlinson Environmental Services Ltd, Ottawa, Ontario",0,377317
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Treasury Board Secretariat, Ottawa, Ontario","Secrétariat du Conseil du Trésor, Ottawa, Ontario",0,164900
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Valley Associates - Global Security Corporation, Ottawa, Ontario","Valley Associates - Global Security Corporation, Ottawa, Ontario",0,153243
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Wan-Den Mechanical Ltd, New Liskeard, Ontario","Wan-Den Mechanical Ltd, New Liskeard, Ontario",0,157344
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","WSP Canada Inc, Montréal, Quebec","WSP Canada Inc, Montréal, Québec",0,15773782
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","WSP E & I Canada Limited, Calgary, Alberta","WSP E & I Canada Limited, Calgary, Alberta",0,117097
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","York Realty Inc., Edmonton, Alberta","York Realty Inc., Edmonton, Alberta",0,378505
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Yukon C, Deline, Northwest Territories","Yukon C, Deline, Territoires du Nord-Ouest",0,114448
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","Zutphen Contractors Inc, Southwest Mabou, Nova Scotia","Zutphen Contractors Inc, Southwest Mabou, Nouvelle-Écosse",0,1977724
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","1122742 Alberta Ltd., Lethbridge, Alberta","1122742 Alberta Ltd., Lethbridge, Alberta",0,110235
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","2905418 Canada Inc, Montréal, Quebec","2905418 Canada Inc, Montréal, Québec",0,110942
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","3469051 Canada Inc, Montréal, Quebec","3469051 Canada Inc, Montréal, Québec",0,3771288
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","6614272 Canada Inc, Mississauga, Ontario","6614272 Canada Inc, Mississauga, Ontario",0,101408
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","68028 Newfoundland & Labrador Corp, Corner Brook, Newfoundland and Labrador","68028 Newfoundland & Labrador Corp, Corner Brook, Terre-Neuve-et-Labrador",0,129488
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","7041829 Canada Ltd, Dartmouth, Nova Scotia","7041829 Canada Ltd, Dartmouth, Nouvelle-Écosse",0,315165
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","7143516 Canada Inc, Lac des Loups, Quebec","7143516 Canada Inc, Lac des Loups, Québec",0,395474
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","807958 Alberta Ltd, Edmonton, Alberta","807958 Alberta Ltd, Edmonton, Alberta",0,465962
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","8513929 Canada Inc., Ottawa, Ontario","8513929 Canada Inc., Ottawa, Ontario",0,222653
2023/2024,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux",089,"Other Services","Autres services","971789 Alberta Ltd, Calgary, Alberta","971789 Alberta Ltd, Calgary, Alberta",0,248557
2023/2024,03,"National Revenue","Revenu national",130,"Canada Revenue Agency","Agence du revenu du Canada",040,"Business Services","Services commerciaux",,,308776265,0
2023/2024,03,"National Revenue","Revenu national",130,"Canada Revenue Agency","Agence du revenu du Canada",040,"Business Services","Services commerciaux","Access, Etobicoke, Ontario","Access, Etobicoke, Ontario",0,292813
2023/2024,03,"National Revenue","Revenu national",130,"Canada Revenue Agency","Agence du revenu du Canada",040,"Business Services","Services commerciaux","Brookfield Global Integrated Solutions, Markham, Ontario","Brookfield Solutions Globales Intégrées, Markham, Ontario",0,308368
2023/2024,03,"National Revenue","Revenu national",130,"Canada Revenue Agency","Agence du revenu du Canada",040,"Business Services","Services commerciaux","Carahsoft Technology Corporation, Reston, Virginia","Carahsoft Technology Corporation, Reston, Virginie",0,163310
2023/2024,03,"National Revenue","Revenu national",130,"Canada Revenue Agency","Agence du revenu du Canada",040,"Business Services","Services commerciaux","Department of Employment and Social Development, Gatineau, Quebec","Ministère de l'Emploi et du Développement social, Gatineau, Québec",0,648359
2023/2024,03,"National Revenue","Revenu national",130,"Canada Revenue Agency","Agence du revenu du Canada",040,"Business Services","Services commerciaux","Department of Public Works and Government Services, Gatineau, Québec","Ministère des Travaux publics et Services gouvernementaux, Gatineau, Québec",0,34194423
2023/2024,03,"National Revenue","Revenu national",130,"Canada Revenue Agency","Agence du revenu du Canada",040,"Business Services","Services commerciaux","Iron Mountain Canada, Toronto, Ontario","Iron Mountain Canada, Toronto, Ontario",0,5788090
2023/2024,03,"National Revenue","Revenu national",130,"Canada Revenue Agency","Agence du revenu du Canada",040,"Business Services","Services commerciaux","Ontario Minister of Finance, Toronto, Ontario","Ministre des Finances de l'Ontario, Toronto, Ontario,",0,140700
2023/2024,03,"National Revenue","Revenu national",130,"Canada Revenue Agency","Agence du revenu du Canada",040,"Business Services","Services commerciaux","Revenu Québec, Gatineau, Quebec","Revenu Québec, Gatineau, Québec",0,265549542
