Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Marcomm Systems Group, Ottawa, Ontario","Supply and install closed circuit television monitoring and guard tour systems, Various locations, Saskatchewan",411549,157211,411549
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Marcomm Systems Group, Ottawa, Ontario","Supply and install on range closed circuit television equipment in Quebec region medium institutions, Various locations, Quebec",6319200,0,6319200
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Maskimo Construction Inc, Trois-Rivières, Quebec**","Repair roads and parking lot, Sainte-Anne-des-Plaines, Quebec",5018915,0,4004306
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Maxim 2000 Inc, Dartmouth, Nova Scotia**","New food services building, Dorchester, New Brunswick",5723231,635278,5645128
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Maxim 2000 Inc, Dartmouth, Nova Scotia**","New living units, Springhill, Nova Scotia",22332706,69107,22332706
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Mirtren Contractors Limited, Trenton, Ontario**","Backflow preventers and metering building, Kingston, Ontario",710674,366146,366146
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Mirtren Contractors Limited, Trenton, Ontario**","Retrofit of the armoury and the security maintenance officer work area at Warkworth Institution, Campbellford, Ontario",409332,200750,200750
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Modern Niagara Toronto Inc, Toronto, Ontario**","Boiler installation at Beaver Creek Institution, Gravenhurst, Ontario",284663,154882,284663
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Neveu & Neveu Ltée, Laval, Quebec","Heating plant boiler replacement at Joliette Institution, Joliette, Quebec",295810,114912,295810
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Niacon Limited, Queenston, Ontario**","Range upgrades E Unit, Bath, Ontario",1556856,581000,1556856
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Nordmec Construction Inc, Mont-Tremblant, Quebec**","Construction of a factory, La Macaza, Quebec",10726347,3056050,3056050
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Nor-Tec Electic Ltd, Winnipeg, Manitoba**","Inmate housing building communications upgrade Rockwood Institution Stony Mountain, Winnipeg, Manitoba",467888,0,467888
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","PM Contracting Ltd, Kitchener, Ontario**","Grand Valley Institution new 2-storey building, Kitchener, Ontario",6463353,2365000,6368491
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Pomerleau Inc, St-Georges, Quebec**","Construction of a new building, Donnacona, Quebec",3175091,3170867,3170867
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Pomerleau Inc, St-Georges, Quebec**","New maximum security housing unit, Renous, New Brunswick",21542770,410623,21540770
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Pomerleau Inc, St-Georges-de-Beauce, Quebec**","Construction of new housing units maximum security, Donnacona, Quebec",22053141,840943,22053141
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Quad Pro Construction Inc, Richmond Hill, Ontario**","Maximum security cell unit, Kingston, Ontario",20606931,807266,20606931
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Quinan Construction Ltd, Orillia, Ontario**","Fenbrook Institution Buildings CEFG renovation showers and baseboards, Gravenhurst, Ontario",4693801,1213956,4693801
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Raoul Beaulieu Inc, Québec, Quebec","Replacement of cooler 1 and 3 at Donnacona Institution, Donnacona, Quebec",976600,0,938214
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Roche Construction Inc, Québec, Quebec**","Construction of a building at the Federal Training Centre, Laval, Quebec",2519938,0,2519938
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Ross Clair (ROM) Contractors, Toronto, Ontario**","Construction of new Portsmouth Community Correction Centre, Kingston, Ontario",6611370,0,6570251
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Ross Clair (ROM) Contractors, Toronto, Ontario**","Kitchen renovation, Kingston, Ontario",6795650,1251677,6795650
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Seagate Construction, Halifax, Nova Scotia**","New programs food services spiritual buildings, Truro, Nova Scotia",5293801,338676,5242641
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Senstar Stellar Corporation, Carp, Ontario","Upgrade of the personal alarm locating systems at nine correctional facilities, Various locations, Ontario",1682285,0,1399589
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Simmchen Construction Ltd, Grand-Digue, New Brunswick**","Cell upgrades Shepody Healing Centre, Dorchester, New Brunswick",491860,0,491860
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Townsend & Sons Contracting Ltd, Bath, Ontario**","Barrier free access to hospital and yard paving, Bath, Ontario",326247,268425,268425
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Tri City Canada Inc, Kamloops, British Columbia**","5 bed units at Rockwood, Stony Mountain, Manitoba",8821434,0,8821434
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Tri City Canada Inc, Kamloops, British Columbia**","Edmonton Institution for Women principal entrance and industries building construction, Edmonton, Alberta",15828570,4629117,12660417
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","UPA Concept a Joint Venture, Calgary, Alberta","Construction of the production kitchen at Bowden Institution, Innisfail, Alberta",15745670,1748532,15745670
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","UPA Construction Group (AB) Ltd, Calgary, Alberta**","5 bed units at Riverbend Minimum Security Institution, Prince Albert, Saskatchewan",8852647,224422,8852647
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","UPA Construction Group (AB) Ltd, Calgary, Alberta**","Generic support building Drumheller Institution, Drumheller, Alberta",7451043,4100,7451043
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Varcon Construction Corp, Brampton, Ontario**","50 new bed living units Pittsburgh Institution, Kingston, Ontario",9063124,539696,9063124
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Varcon Construction Corp, Brampton, Ontario**","Construct new minimum security housing unit at Grand Valley Institution, Kitchener, Ontario",7149098,0,7149098
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","W S Morgan Construction Limited, Parry Sound, Ontario**","Construction of new medium security housing unit, Gravenhurst, Ontario",12322000,19560,12322000
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Westpro Infrastructure Ltd, Surrey, British Columbia**","Generic support building Bowden Institution, Innisfail, Alberta",9053776,155000,9053776
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","WSP Canada Inc, Mississauga, Ontario**","Supervisory control and data acquisition upgrade of the water treatment plant at Joyceville Institution, Kingston, Ontario",324430,324430,324430
2015/2016,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Yellowridge Sasq'ets Joint Venture, Port Moody, British Columbia**","Living unit renovation at Kwìkwèxwelhp Healing Village, Harrison Mills, British Columbia",5086998,2528746,5086998
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","2015168 Ontario Inc, Cornwall, Ontario","Cornwall lease, Cornwall, Ontario",9834623,423135,1561696
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","5226 Nunavut Ltd, Arviat, Nunavut**","RCMP modular homes, Resolute Bay, Nunavut",1325547,0,1325547
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Anderson Company In Trust, Herbert, Saskatchewan**","Acquisition of two houses, Gravelbourg, Saskatchewan",294792,294792,294792
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Applied Electronics Limited, Mississauga, Ontario","Purchase and installation of audio/visual equipment, Regina, Saskatchewan",1286185,0,1286185
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Avondale Construction Ltd, Moncton, New Brunswick","Forensic Identification Services building demolition, Moncton, New Brunswick",393671,364736,364736
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","BECC Construction Group Ltd, Brampton, Ontario","New Great Lakes Marine Security Operations Centre construction, Niagara, Ontario",11271917,94775,11271917
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Beton Mobile St-Alphonse Inc, St-Alphonse, Quebec","Parking lot expansion, St-Jean, Quebec",320870,0,320170
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Bighorn Construction 2005 Ltd, Medicine Hat, Alberta","Site preparation and transportation of mobile homes, Carrot River, Saskatchewan",624419,591388,591388
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Bird Construction, St John's, Newfoundland and Labrador","New detachment, Whitbourne, Newfoundland and Labrador",4761022,1098982,1098982
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Brookfield Global Integrated Solutions, Markham, Ontario**","Betterments to various buildings, Various locations, Ontario",555251,555251,555251
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Brookfield Global Integrated Solutions, Markham, Ontario**","Betterments to various buildings, Various locations, Ontario, Quebec",1705641,1705641,1705641
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Brookfield Global Integrated Solutions, Markham, Ontario**","Betterments to various buildings, Various locations, Various provinces",967796,967796,967796
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Can-Tec Drafting Services Ltd, Winnipeg, Manitoba","Architecture and engineering services for new detachment, Island Lake, Manitoba",430170,54420,308421
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Castle Rock Construction, Saint John, New Brunswick**","Construction of new government of Canada building for RCMP Forensic Identification Services, Moncton, New Brunswick",3243789,1121956,3243789
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Chilliwack Economic Partners Corporation, Chilliwack, British Columbia","Firing range, Chilliwack, British Columbia",2285226,83374,83374
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Continental Casualty Company, Calgary, Alberta**","Fort Walsh cadet accommodation building, Regina, Saskatchewan",24904454,1611498,24617413
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Contracts under $250,000 and cost plus contracts under $25,0000 (81 contractors)",,0,19180001,0
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","CR Lawyers Shook Wickham Bishop & Field in Trust, Campbell River, British Columbia**","Acquisition of a house, Gold River, British Columbia",337146,337146,337146
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Danny's Mechanical Inc, Regina, Saskatchewan","Upgrade heating ventilation and air conditioning, Regina, Saskatchewan",345234,203100,203100
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","D'Arcy J Frankland Notary in Trust, Campbell River, British Columbia**","Acquisition of a house, Gold River, British Columbia",313139,313139,313139
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Deneschuk Homes Ltd, Yorktown, Saskatchewan","Construction of four residences, Canora and Kamsack, Saskatchewan",1637880,0,0
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","DFS Inc, Montréal, Quebec","Architecture and engineering services for new detachment, Sept-Îles, Quebec",650189,120468,120468
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","DSI Enterprises Ltd, Weyburn, Saskatchewan","Construction of a duplex, Coronach, Saskatchewan",534203,0,0
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","DSRA Architecture Inc, Halifax, Nova Scotia","Architecture and engineering services for new detachment, Ingonish Beach, Nova Scotia",357616,65293,355116
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","DSRA Architecture Inc, Halifax, Nova Scotia","Consulting services, Twillingate, Newfoundland and Labrador",384340,54751,384340
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","EXP Architects Inc, Fredericton, New Brunswick","Administration of office building construction contract, Saint-Léonard, New Brunswick",410000,0,0
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","EXP Architects Inc, Fredericton, New Brunswick","Bible Hill expansion project, Bible Hill, Nova Scotia",391700,120105,177717
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","EXP Architects Inc, Fredericton, New Brunswick","Design of detachment, Saint-Léonard, New Brunswick",788177,788177,788177
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Future Security Controls Inc, Ottawa, Ontario","Purchase and installation of security system, Various locations, Various provinces",268990,9138,268990
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","GC North Construction Inc, Iqaluit, Nunavut","Duplex construction, Iqaluit, Nunavat",1580309,799963,799963
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Graham Construction & Engineering Inc, Regina, Saskatchewan","Roof replacement of various buildings, Regina, Saskatchewan",690464,690464,690464
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Graham Construction & Engineering Inc, Regina, Saskatchewan","Transport building fit-up, Regina, Saskatchewan",265247,36895,36895
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Greyback Construction Ltd, Penticton, British Columbia","Construction of building, Anahim Lake, British Columbia",7654150,5605119,5765744
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","IBI/HB Group, Vancouver, British Columbia","Architecture and engineering services for new detachment, Anahim Lake, British Columbia",339500,363,339500
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Inukshuk Construction Ltd, Rankin Inlet, Nunavut","Detachment construction, Arviat, Nunavut",5875000,597550,597550
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","JC Sulphur Construction Ltd, Ottawa, Ontario","Construction at Technical and Protective Operations Facility, Ottawa, Ontario",6046445,1321036,6046445
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Joneljim Concrete Construction, Sydney, Nova Scotia","Detachment construction, Ingonish, Nova Scotia",4565999,3299706,4565999
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Kadam Developments Ltd, Saskatoon, Saskatchewan","Transportable cell facility, Deschambault Lake, Saskatchewan",372800,0,372800
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Laurin Group, Ottawa, Ontario","Construction of training facility, Ottawa, Ontario",1280897,0,1280896
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Logan Stevens Construction & Equipment 2000 Ltd, Yorkton, Saskatchewan","Cell retrofit, Various locations, Saskatchewan",1459843,528858,528858
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","LSG Construction Ltd, Gander, Newfoundland and Labrador","Construction of a new detachment, Twillingate, Newfoundland and Labrador",4847998,417516,417516
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Marieville Construction Inc, Marieville, Quebec","Renovation and enlargement, Ottawa, Ontario",4452000,0,0
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Michanie Construction Inc, Ottawa, Ontario","Interior fit-up, Ottawa, Ontario",751568,428950,428950
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","MPM Construction Services Ltd, Regina, Saskatchewan","Depot redevelopment D block, Regina, Saskatchewan",555424,0,555424
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Newton Enterprises, Newton, Manitoba","Construction detachment, Island Lake, Manitoba",6427679,1205433,4931457
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","NORR Limited, Ottawa, Ontario","Architecture and engineering services for armoury expansion, Ottawa, Ontario",649697,6831,629578
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Number Ten Architectural Group, Victoria, British Columbia","Architecture and engineering services for new detachment, 100 Mile House, British Columbia",309026,12296,304924
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","P3A Architects Ltd, Regina, Saskatchewan","Depot redevelopment tunnels, Regina, Saskatchewan",916314,0,637002
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Parkin Architects Ltd, Ottawa, Ontario","Architecture and engineering services for new detachment, Arviat, Nunavut",609880,33166,280418
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","PCL Construction Management Inc, Regina, Saskatchewan","Renovation 25B range, Regina, Saskatchewan",1353708,0,0
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","PCL Constructors Canada Inc, Winnipeg, Manitoba","Detachment construction, Gypsumville, Manitoba",4160614,116343,4160614
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Penn-Co Construction Canada 2003 Ltd, Blumenort, Manitoba","New detachment, Maidstone, Saskatchewan",5938622,4604613,4604613
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Piche Bros Contracting Inc, Okanagan Centre, British Columbia","Construction of a fourplex, La Loche, Saskatchewan",1523400,1496055,1496055
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Piche Bros Contracting Inc, Okanagan Centre, British Columbia","Construction of a fourplex, Wollaston Lake, Saskatchewan",1415454,0,1415454
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Piche Bros Contracting Inc, Okanagan Centre, British Columbia","Detachment construction, Manning, Alberta",4436453,0,4436453
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Power-Tek Capital Services Inc, Ottawa, Ontario","Addition to hangar, Regina, Saskatchewan",1492080,483417,483417
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Quorex Construction, Regina, Saskatchewan","Depot redevelopment B block, Regina, Saskatchewan",887557,0,887557
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Quorex Construction, Regina, Saskatchewan","Depot redevelopment B block, Regina, Saskatchewan",7993917,1468859,7993917
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","RBM Architecture Inc, Saskatoon, Saskatchewan","Architecture and engineering services for new detachment, Grande Cache, Alberta",345801,0,328932
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Rebanks Pepper Littlewood Architects, Toronto, Ontario","Architecture and engineering services for the New Great Lakes Marine Security Operations Centre, Niagara, Ontario",1639375,0,1629309
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","River North Construction 86 Ltd, Prince Albert, Saskatchewan","Construction of duplexes, Patuanak, Saskatchewan",1438000,0,0
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Robinson & Company, Spruce Grove, Alberta**","Acquisition of a new detachment site, Wabasca, Alberta",400096,400096,400096
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","SEPW Architecture Inc, Regina, Saskatchewan","Architecture and engineering services for new detachment, Maidstone, Saskatchewan",501181,70933,461983
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","SEPW Architecture Inc, Regina, Saskatchewan","Architecture and engineering services for new detachment, Onion Lake, Saskatchewan",503818,325300,394600
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","SEPW Architecture Inc, Regina, Saskatchewan","Depot redevelopment B block, Regina, Saskatchewan",1027409,49675,1027170
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","SEPW Architecture Inc, Saskatoon, Saskatchewan","Architecture and engineering for design and construction administration, Regina, Saskatchewan",309490,91217,91217
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","SEPW Architecture Inc, Saskatoon, Saskatchewan","Architecture and engineering services for new detachment and housing, Black Lake, Saskatchewan",828077,82000,628458
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","SEPW Architecture Inc, Saskatoon, Saskatchewan","Architecture and engineering services for new detachment, Ahtahkakoop, Saskatchewan",537556,361173,389039
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Shunda Consulting and Construction Management Ltd, Red Deer, Alberta","Fit-up Quonset building, Innisfail, Alberta",490708,490708,490708
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Sidhu & Associates Notarial Services Inc, Abbotsford, British Columbia**","Acquisition of a house, Queen Charlotte, British Columbia",250572,250572,250572
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","SNC Lavalin Operations & Maintenance Inc, Etobicoke, Ontario**","Betterments to various buildings, Various locations, Various Provinces",8222028,0,6269504
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Architecture Ltd, Vancouver, British Columbia","Architecture and engineering services for new detachment, Tofino, British Columbia",396836,342712,395712
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Architecture Ltd, Vancouver, British Columbia","Design and construction of a detachment, Elk Point, Alberta",505858,279998,319998
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Architecture Ltd, Vancouver, British Columbia","Design of detachment, Shawinigan Lake, British Columbia",293538,268538,293538
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Consulting Ltd, Regina, Saskatchewan","Architecture and engineering services for roof system, Regina, Saskatchewan",545716,276615,290194
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Consulting Ltd, Regina, Saskatchewan","Design and construction management D block, Regina, Saskatchewan",504017,292944,292944
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Consulting Ltd, Regina, Saskatchewan","Design of multiple detachements, Regina, Saskatchewan",520316,295944,295944
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stephens Kozak Architects Ltd, Edmonton, Alberta","Architecture and engineering services for new detachment, Manning, Alberta",323220,9480,323200
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Summit Brooke Construction, Abbotsford, British Columbia","Detachment construction, 100 Mile House, British Columbia",5595244,277859,5595244
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Taurus Contractors Ltd, Edmonton, Alberta","Detachment cell retrofit, Ulukhaktok, Northwest Territories",745651,0,745651
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Trainor Mechanical Contractors Ltd, Nelson, British Columbia","Fire system upgrade, Innisfail, Alberta",897785,0,897785
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","VCM Construction Ltd, Saskatoon, Saskatchewan","Construction of a new detachment, Onion Lake, Saskatchewan",5586972,462181,462181
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Waterdon Construction Ltd, Ottawa, Ontario","Replace hangar door, Ottawa, Ontario",798520,621453,621453
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Westridge Construction Ltd, Regina, Saskatchewan","Detachment construction, Emerald Park, Saskatchewan",6452674,0,6452674
2015/2016,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Wild Stone Engineering Ltd, Penticton, British Columbia**","Detachment demolition and reconstruction, Inuvik, Nunavut",19132657,13096591,19096591
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services","2220742 Ontario Ltd, Milton, Ontario","LaSalle Causeway Railing and Training Wall Repairs, Kingston, Ontario",582945,507480,507480
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services","9124-4905 Québec Inc, Lévis, Quebec","Roof and chimneys rehabilitation of the former officer's barracks of Citadelle de Québec, Québec, Quebec",1324438,966749,966749
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services","9271-3247 Québec Inc, Saint-Georges, Quebec","Leasehold improvements of taxes services office, Québec, Quebec",3442253,224382,3442253
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services","Atlantic Roofers Limited, Elmsdale, Nova Scotia","Roof remediation for Joseph A Ghiz Building, Summerside, Prince Edward Island",276277,91838,276277
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services","Avondale Construction Limited, Halifax, Nova Scotia","Building modernization Phase 2 - 1st and 3rd floors, Shediac, New Brunswick",3728973,479690,3719704
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services","Brookfield Global Integrated Solutions Canada LP, Markham, Ontario","Betterments to various buildings, various locations, British Columbia",2563827,2563827,2563827
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services","Brookfield Global Integrated Solutions Canada LP, Markham, Ontario","Betterments to various buildings, various locations, Ontario",1882754,1882754,1882754
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services","Brookfield Global Integrated Solutions Canada LP, Markham, Ontario","Betterments to various buildings, various locations, Ontario, Quebec",11569744,11569744,11569744
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services","Brookfield Global Integrated Solutions Canada LP, Markham, Ontario","Betterments to various buildings, various locations, various provinces",818999,818999,818999
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services","Construction Cybco Inc, Saint-Laurent, Quebec","Conversion of storage space into office space and installation of elevators, Montréal, Quebec",15074798,688205,14865521
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services","Construction Socam Ltd, Laval, Quebec","Renovation of building envelope and earthquake resistance work, Rigaud, Quebec",4980434,457369,4980434
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services","Contracts for other government departments (220)","Contracts awarded and managed by PWGSC on behalf of other government departments",0,223475680,0
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services","Contracts under $250,000 and cost plus contracts under $25,000 (6 contractors)",,0,135530,0
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services","Corporation de Construction Germano, Laval, Quebec","Reconstruct terrasse at Guy-Favreau Complex, Montréal, Quebec",2981610,234490,234490
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services","Dynamic Asphalt Services Inc, Sorrento, British Columbia","Crack Sealing of km 210 to 968, Alaska Highway, British Columbia",803890,803890,803890
