Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Maskimo Construction, L'Épiphanie, Quebec","Rehabilitation of the Promenade Road section IV, La Mauricie National Park, Quebec",7541270,7202796,7202796
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Masontech Inc, Halifax, Nova Scotia","Stabilization of north front masonry walls of the Halifax Citadel, Halifax, Nova Scotia",5070960,3019168,4282093
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Masontech Inc, Halifax, Nova Scotia","Stabilization of south front masonry walls of the Halifax Citadel, Halifax, Nova Scotia",6004699,530362,5791657
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Max Helmer Construction Ltd, Invermere, British Columbia","Erosion and pit crushing of Highway 93S, Kootenay National Park, British Columbia",896574,106820,896574
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Max Helmer Construction Ltd, Invermere, British Columbia","Replacement of Highway 93S Sinclair creek culvert, Kootenay National Park, British Columbia",563986,499734,499734
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Maxim 2000 Inc, Saint John, New Brunswick","Construction of a new maintenance facility, Fundy National Park, New Brunswick",3679404,3635910,3635910
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","McElhanney Ltd, Calgary, Alberta","Construction of East Gate road expansion, Jasper National Park, Alberta",561955,0,453370
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","McKnight Enterprises Ltd, Red Deer County, Alberta","Retaining wall replacement along Bow Valley Parkway, Banff National Park, Alberta",4800340,588643,4800340
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","McNally Contractors (2011) Ltd, Lethbridge, Alberta","Rehabilitation of the Akamina Parkway, Waterton Lakes National Park, Alberta",8251129,1513888,1513888
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","McNally Contractors (2011) Ltd, Lethbridge, Alberta","Rehabilitation of the Townsite Campground, Waterton Lakes National Park, Alberta",6487015,2591441,4183711
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Metro Paving and Roadbuilding Ltd, Calgary, Alberta","Rehabilitation of roads category 4 to 6, Jasper National Park, Alberta",6704855,0,1351745
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Metro Paving and Roadbuilding Ltd, Calgary, Alberta","Rehabilitation of the paving of Highway 93N, Jasper National Park, Alberta",5797850,5797850,5797850
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Metro Paving and Roadbuilding Ltd, Calgary, Alberta","Rehabilitation of Highway 16, Jasper National Park, Alberta",4573840,4573840,4573840
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Metro Paving and Roadbuilding Ltd, Calgary, Alberta","Rehabilitation of Ya Ha Tinda Ranch and Banff National Park secondary roads, Banff National Park, Alberta",2178690,1876520,1876520
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Mike Kelly & Sons Ltd, Howley, Newfoundland and Labrador","Rehabilitation of Highway 430 for the proposed bridge replacements, Gros Morne National Park, Newfoundland and Labrador",4730100,3014176,4291905
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Mike Kelly & Sons Ltd, Howley, Newfoundland and Labrador","Rehabilitation of Highway 430, Gros Morne National Park, Newfoundland and Labrador",5271428,760370,4723555
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Minty's Moving Ltd, Onanole, Manitoba","Replacement of foundation at the Accountant's Residence, Riding Mountain National Park, Manitoba",286179,282189,282189
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Modern Construction Ltd, Moncton, New Brunswick","Reconstruction of shoreline protection, Fundy National Park, New Brunswick",3068900,0,3046291
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Moss Development Corp, St John's, Newfoundland and Labrador","Rehabilitation of the visitor centre, Cape Spear Lighthouse National Historic Site, Newfoundland and Labrador",1626873,1464427,1503428
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Mountain Rock Stabilization Services Inc, Kamloops, British Columbia","Rehabilitation of the Akamina and Red Rock parkways rock scaling, Waterton Lakes National Park, Alberta",359380,359380,359380
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Mountain Rock Stabilization Services Inc, Kamloops, British Columbia","Stabilization of the rock along the Trans-Canada Highway, Glacier National Park, British Columbia",1170075,828506,828506
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Municipal Ready-Mix Ltd, Sydney, Nova Scotia","Improvements of quay wall, Fortress of Louisbourg National Historic Site, Nova Scotia",6187734,3530836,6027664
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","MKC Law Office, Peterborough, Ontario","Rehabilitation of Burleigh Falls dam, Burleigh Falls, Ontario",765000,765000,765000
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","MMM Group Ltd, Thornhill, Ontario","Rehabilitation of Kingston Mills Swing Bridge, Kingston, Ontario",745427,780,741508
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","MTM-2 Contracting Inc, Milton, Ontario","Rehabilitation of Drag Lake Dam, Dysart et al, Ontario",1386944,292495,1386730
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","MVC Ocean, Trois-Rivières, Quebec","Replacement of the launch ramp of the barge quay, Fort Lennox National Historic Site, Quebec",552647,350269,522196
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","National Structures 2011 Inc, Demorestville, Ontario","Replacement of wharves at Black Rapids Lock Station, Ottawa, Ontario",1810941,0,1810941
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","National Structures 2011 Inc, Napanee, Ontario","Rehabilitation of Bennett brook culvert, Fundy National Park, New Brunswick",664605,517850,517850
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Northern Construction Inc, Grand Falls, New Brunswick","Rehabilitation of the Cabot Trail on French Mountain, Cape Breton Highlands National Park, Nova Scotia",7690604,7486037,7486037
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Nova Construction Co Ltd, Antigonish, Nova Scotia","Culvert rehabilitation and slope stabilization, Chéticamp, Nova Scotia",3078677,5875,2576472
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Okanagan Aggregates Ltd, Armstrong, British Columbia","Protection of Highway 93S erosion, Kootenay National Park, British Columbia",1048836,42450,1048836
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Okanagan Aggregates Ltd, Armstrong, British Columbia","Protection of Highway 93S erosion, Kootenay National Park, British Columbia",5113719,5113719,5113719
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Okanagan Aggregates Ltd, Armstrong, British Columbia","Protection of Highway 93S erosion, Kootenay National Park, British Columbia",5224533,4114165,4114165
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Okanagan Aggregates Ltd, Armstrong, British Columbia","Rehabilitation of roadway and culvert on the Bow Valley Parkway, Banff National Park, Alberta",4497100,4497100,4497100
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Okanagan Aggregates Ltd, Armstrong, British Columbia","Rehabilitation of roadway and culvert on the Bow Valley Parkway, Banff National Park, Alberta",7218188,0,0
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Okanagan Aggregates Ltd, Armstrong, British Columbia","Rehabilitation of Trans-Canada Highway and barrier flares, Banff National Park, Alberta",6400557,5856022,6400557
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Okanagan Aggregates Ltd, Armstrong, British Columbia","Repaving of Highway 93S, Kootenay National Park, British Columbia",3019452,44146,3019452
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Okanagan Aggregates Ltd, Armstrong, British Columbia","Replacement of culvert on Highway 93S, Kootenay National Park, British Columbia",2488179,2241734,2241734
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Okanagan Aggregates Ltd, Armstrong, British Columbia","Twinning of the Trans-Canada Highway, Yoho National Park, British Columbia",28510123,501677,28510123
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Oskar Construction Ltd, Banff, Alberta","Rehabilitation of administration building, Banff National Park, Alberta",802641,637756,637756
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Parko Inc, Québec, Quebec","Rehabilitation of barrier system, Carillon Canal, Quebec",680716,575716,680716
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Parsons Canada Ltd, Markham, Ontario","Repaving of the road, Pukaskwa National Park, Ontario",1176272,0,468769
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Pennecon Heavy Civil Ltd, St John's, Newfoundland and Labrador","Reconstruction of dam at Lock 38, Kirkfield, Ontario",25673531,13172500,13172500
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Peter's Bros Construction Ltd, Penticton, British Columbia","Paving rehabilitation of Highway 93N, Jasper National Park, Alberta",11124824,3274735,11124821
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Pidherney's Inc, Rocky Mountain House, Alberta","Upgrades of Lake Louise water infrastructure, Banff National Park, Alberta",3618057,2507738,2507738
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Pioneer Construction Inc, Sault Ste Marie, Ontario","Reconstruction of parking lots and access roads, Pukaskwa National Park, Ontario",6135447,1877398,6087835
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Pointco inc, La Malbaie, Quebec","Installations of washroom facilities at Cap-de-Bon-Désir, Les Bergeronnes, Quebec",472283,1997,472283
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Port of Spain Holdings Inc, Toronto, Ontario","Development of the day use area of the Vide-Bouteille Point, La Mauricie National Park, Quebec",325000,57655,57655
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","PCL Constructors Inc, Edmonton, Alberta","Redevelopment of Whistlers campground, Jasper National Park, Alberta",51066805,12361550,12361550
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","PCL Constructors Inc, Edmonton, Alberta","Replacement of Meadow Creek bridge, Jasper National Park, Alberta",6662113,2982729,6662113
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","PDR Contracting, Thunder Bay, Ontario","Replacement of the visitor center roof, Pukaskwa National Park, Ontario",272597,59287,272597
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","PW Trenchless Construction Inc, Surrey, British Columbia","Replacement of Highway 93S Sinclair creek culvert, Kootenay National Park, British Columbia",2352610,2143358,2143358
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Rainville et Frères Inc, Chambly, Quebec","Rehabilitation of the Chambly canal lock number 4, Chambly, Quebec",413400,336381,413400
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Rev North Ltd, Yellowknife, Northwest Territories","Rehabilitation of trails, Wood Buffalo National Park, Various provinces",432044,14340,432042
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Riddell Kurczaba Architecture Engineering Interior Design, Calgary, Alberta","Staff housing development, Banff National Park, Alberta",410500,64983,312225
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Rob smith & Son Backhoe & Trucking Ltd, Neepawa, Manitoba","Stormwater management, Wasagaming, Manitoba",2113281,20601,2076547
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Robertson Restoration 818185 Ontario Inc, Brantford, Ontario","Restoration of Fort Malden, Amherstburg, Ontario",709275,335610,335610
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Robson Energy Services Ltd, Valemount, British Columbia","Replacement of Logan Creek bridge on the West Coast Trail, Pacific Rim National Park Reserve, British Columbia",1471863,345003,1471863
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Roscoe Construction Ltd, Waterville, Nova Scotia","Renewal of habitation building, Port-Royal National Historic Site, Nova Scotia",930023,402177,930023
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Ross and Anglin Ltd, Ottawa, Ontario","Reconstruction of Bobs Lake dam, Bolingbroke, Ontario",5166068,1733609,5091369
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Ross and Anglin Ltd, Ottawa, Ontario","Rehabiliation of Rideau Canal concrete wall, Ottawa, Ontario",572197,490930,490930
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Roughrider International Ltd, Calgary, Alberta","Construction of East Gate road expansion, Jasper National Park, Alberta",5834791,115696,5833819
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Roxboro Excavation Inc, Dorval, Quebec","Rehabilitation of walls, Lachine Canal, Quebec",9774806,1679857,9774806
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Russell Redi-Mix Concrete, Russell, Manitoba","Improvements of roadway surface and drainage on Highway 19, Riding Mountain National Park, Manitoba",1461098,862411,862411
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Russpet Construction Ltd, Calgary, Alberta","Renovation of Lake Louise visitor center interior, Banff National Park, Alberta",1648611,919520,1648311
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","RJG Construction Ltd, St John's, Newfoundland and Labrador","Rehabilitation of the warehouse, Hopedale Mission National Historic Site, Newfoundland and Labrador",341514,33200,316936
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","RJG Construction Ltd, St John's, Newfoundland and Labrador","Restoration of the exterior of Hawthorne Cottage National Historic Site, Brigus, Newfoundland and Labrador",310955,132200,132200
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","RTL Robinson Enterprise Ltd, Yellowknife, Northwest Territories","Partial replacement of the Virginia Falls boardwalk, Nahanni National Park Reserve, Northwest Territories",592592,592592,592592
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","RTL Robinson Enterprise Ltd, Yellowknife, Northwest Territories","Virginia Falls dock replacement, Nahanni National Park Reserve, Northwest Territories",1175536,74828,1175536
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","RW Tomlinson Limited, Ottawa, Ontario","Rehabilitation of the Rideau Canal walls, Ottawa, Ontario",6231551,3463637,5778415
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Saskcon Repair Services Ltd, Saskatoon, Saskatchewan","Rehabilitation of the Beaver Glen Campground area, Prince Albert National Park, Saskatchewan",999569,80232,941534
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Saskcon Repair Services Ltd, Saskatoon, Saskatchewan","Rehabilitation of the Narrows Campground area, Prince Albert National Park, Saskatchewan",469005,0,408205
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Schaffer Construction Ltd, Cardston, Alberta","Relocation of playground washroom, Waterton Lakes National Park, Alberta",267000,8000,267000
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Seagate Construction Inc, Dartmouth, Nova Scotia","Rehabilitation of Halifax Citadel's Old Town Clock, Halifax, Nova Scotia",1467337,530131,1467337
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Seagate Construction Inc, Dartmouth, Nova Scotia","Upgrades to Halifax Citadel heritage exhibit space, Halifax, Nova Scotia",438636,9629,438636
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Seawaves Development Services Inc, Hamilton, Ontario","Breakwall repairs for Niagara Shoreline protection, Fort Mississauga National Historic Site, Ontario",2445254,1842000,2445254
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Service d'extincteurs Neufchatel Inc, Québec, Quebec","Replacement of sprinklers and rehabilitation of fire alarm system, Grosse-Île, Quebec",1556638,130837,1556638
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Shibley Righton LLP, Windsor, Ontario","Purchase of property, Tobermory, Ontario",299900,299900,299900
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Speers Construction Inc, Revelstoke, British Columbia","Avalanche mitigation and rehabilitation on the Trans-Canada Highway, Glacier National park, British Columbia",602017,602017,602017
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Sperra Construction Group Inc, Charlottetown, Prince Edward Island","Rehabilitation of Cavendish Beach, Prince Edward Island National Park, Prince Edward Island",934975,554623,911616
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Sperra Construction Group Inc, Charlottetown, Prince Edward Island","Replacement of amphitheatre building, Fundy National Park, New Brunswick",472841,205040,472841
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Stantec Consulting Ltd, Edmonton, Alberta","Rehabilitation of sections of the deck of Fryer dam, Chambly Canal, Quebec",576881,19290,459021
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Stantec Consulting Ltd, Edmonton, Alberta","Rehabilitation of walls, Lachine Canal, Quebec",1201150,470214,639678
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Stantec Consulting Ltd, Edmonton, Alberta","Restoration of supporting walls, Lachine Canal, Quebec",1485386,0,1279667
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Stantec Consulting Ltd, Edmonton, Alberta","Restoration of walls, Lachine Canal, Quebec",2120660,137881,1506413
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Strilkiwski Contracting Ltd, Dauphin, Manitoba","Clearing and replacement of culverts along Highway 10, Riding Mountain National Park, Manitoba",731680,0,604404
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Sustainable Trails Ltd, Port Hope, Ontario","Construction of Kejimkujik multi-use trail, Maitland Bridge, Nova Scotia",805558,805558,805558
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Sustainable Trails Ltd, Port Hope, Ontario","Development of mountain bike trail network, Gros Morne National Park, Newfoundland and Labrador",628780,184023,184023
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Sustainable Trails Ltd, Port Hope, Ontario","Rehabilitation of various trails, Gros Morne National Park, Newfoundland and Labrador",1070754,246789,755067
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","SDI Builders, London, Ontario","Construction of visitor reception and washroom facility, Bruce Peninsula National Park, Ontario",1126067,1109351,1109351
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","SNC-Lavalin, Montréal, Quebec","Rehabilitation of dams and weirs, Chambly Canal, Quebec",921223,422292,750107
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","SNC-Lavalin, Montréal, Quebec","Rehabilitation of the Lachine Canal overflow, Montréal, Quebec",960791,341097,547471
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","SNC-Lavalin, Montréal, Quebec","Rehabilitation of Warsaw Road Swing Bridge, Peterborough, Ontario",1375026,581929,1074175
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","SNC-Lavalin, Montréal, Quebec","Rehabilition of lock bridges, Chambly Canal, Quebec",596858,240005,576131
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","The FiA Group, Gatineau, Quebec","Masonry work on Locks 26 and 27, Various locations, Ontario",2758692,1288585,2170139
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Thomas Fuller Construction Co Ltd, Ottawa, Ontario","Rehabilitation of Black Rapids Lock 13, Ottawa, Ontario",2373792,3374,2373792
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Thorpe Brothers Ltd, Prince Albert, Saskatchewan","Upgrades of the waste water system of Batoche National Historic Site, Batoche, Saskatchewan",362727,41000,41000
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Tisseur Inc, Val-David, Quebec","Rehabilitation of canal walls in sectors H4 and 12, Lachine Canal, Quebec",3007760,2432442,2432442
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Tisseur Inc, Val-David, Quebec","Rehabilitation of spillways, Lachine Canal, Quebec",775185,543383,543383
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Tisseur Inc, Val-David, Quebec","Rehabilitation of the Lachine Canal walls, Montréal, Quebec",14203340,7217348,13917712
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Tisseur Inc, Val-David, Quebec","Rehabilitation of walls reach 3 area G, Lachine Canal, Quebec",3266559,3262364,3262364
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Tisseur Inc, Val-David, Quebec","Rehabilitation of walls, Lachine Canal, Quebec",2032335,362053,2032335
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Tisseur Inc, Val-David, Quebec","Rehabilitation of Lachine Canal walls, Lachine Canal, Quebec",3848771,3404315,3404315
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Toitures R Martin Ltée, Québec, Quebec","Rehabilitation of the roof at the Lockmaster's house at the Saint-Ours Canal National Historic Site, Saint-Ours, Quebec",379570,0,0
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Trainor Mechanical Contractors Ltd, Nelson, British Columbia","Replacement of automatic sprinkler system of the Commissioner's Residence, Dawson, Yukon",907278,841293,841293
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Traugott Building Contractors Inc, Cambridge, Ontario","Construction of staff housing, Waterton Lakes National Park, Alberta",4024923,0,3710857
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Tri-Wave Construction Ltd, Brandon, Manitoba","Improvement of roadway surface and drainage on Highway 19, Riding Mountain National Park, Manitoba",428784,0,427113
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Tri-Wave Construction Ltd, Brandon, Manitoba","Main parking lot upgrade, Wasagaming, Manitoba",1363255,959360,1290714
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Ultimate Construction Inc, Barrie, Ontario","Restoration of Fort George blockhouse, Niagara-on-the-Lake, Ontario",692505,398536,398536
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Ultimate Construction Ltd, Barrie, Ontario","Replacement of roof on Cavalier Building of the Halifax Citadel, Halifax, Nova Scotia",894264,473768,894264
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","V C Roofing Inc, Tracadie-Sheila, New Brunswick","Construction of a new washrooms at Cannontown Campground, Fundy National Park, New Brunswick",475828,183578,453828
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Vivier Excavation Inc, Shawinigan, Quebec","Replacement of wastewater treatment systems, La Mauricie National Park, Quebec",1315669,227506,1315668
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","VVI Construction Ltd, Revelstoke, British Columbia","New campground development, Mount Revelstoke National Park, British Columbia",5249586,1205264,5249586
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","VVI Construction Ltd, Revelstoke, British Columbia","Rehabilitation of the change room facility, Radium Hot Springs, British Columbia",1910991,1463256,1463256
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","West-Can Seal Coating Inc, Didsbury, Alberta","Rehabilitation of the seal coating of the Highway 10 and townsite, Wasagaming, Manitoba",908978,455548,455548
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Westco Construction Ltd, Lethbridge, Alberta","Construction of wilderness trail bridges, Waterton Lakes National Park, Alberta",571965,0,0
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Westco Construction Ltd, Lethbridge, Alberta","Rehabilitation of the boundary fence, Waterton Lakes National Park, Alberta",1907406,120427,1469388
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Westco Construction Ltd, Lethbridge, Alberta","Replacement of viewing platforms, Waterton Lakes National Park, Alberta",1801577,0,1608316
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Wilco Contractors Southwest Inc, Calgary, Alberta","Installation of traffic signals at Lake Louise, Banff National Park, Alberta",1657537,0,0
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Wilco Contractors Southwest Inc, Calgary, Alberta","Redevelopment of the lakeshore and marina seawalls, Waterton Lakes National Park, Alberta",5969952,94350,5576165
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Wilco Contractors Southwest Inc, Calgary, Alberta","Rehabilitation of wildlife fences, Banff National Park, Alberta",2870049,1879269,2693209
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Wilco Contractors Southwest Inc, Calgary, Alberta","Rehabilitation of Johnston Canyon day use area and campground, Banff National Park, Alberta",6086919,4597110,4897078
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Wilco Contractors Southwest Inc, Calgary, Alberta","Rehabilitation of Tunnel Mountain Village 1 campground, Banff National Park, Alberta",6304922,2946094,5228067
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Wildstone Construction & Engineering Ltd, Penticton, British Columbia","Rehabilitation of Dawson historic buildings, Dawson, Yukon",2165958,0,0
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Wildstone Construction & Engineering Ltd, Penticton, British Columbia","Replacement of siding and roofing on building, Kluane National Park and Reserve, Yukon",4759203,3456324,4759198
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Wyssen Avalanche Control, Revelstoke, British Columbia","Installation of a remote avalanche control system at Mount Stephen, Yoho National Park, British Columbia",1013034,929256,929256
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","WSP Canada Inc, Dartmouth, Nova Scotia","Rehabilitation of roof on habitation building, Port-Royal National Historic Site, Nova Scotia",349571,129818,330930
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","WSP Canada Inc, Montréal, Quebec","Boundary road swing bridge, Bolsover, Ontario",574647,55020,267012
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","WSP Canada Inc, Montréal, Quebec","Construction of trail bridges and structures, Pukaskwa National Park, Ontario",306546,6433,287994
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","WSP Canada Inc, Montréal, Quebec","Rehabilitation of Maria Street Bridge, Peterborough, Ontario",790000,51573,234985
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","WSP Canada Inc, Montréal, Quebec","Rehabilitation of Mississagua Lake Dam, Peterborough, Ontario",699494,10298,694786
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","W3 Design Group Inc, Vancouver, British Columbia","Fabrication and installation of visitor centre exhibits, Wasagaming, Manitoba",525762,399981,479977
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Year-Round Landscaping Inc, Rocky View County, Alberta","Redevelopment of Snaring overflow campground, Jasper National Park, Alberta",1431141,499168,1411346
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","Year-Round Landscaping Inc, Rocky View County, Alberta","Rehabilitation of Silverhorn Creek Campground, Banff National Park, Alberta",1336308,30023,1319871
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","2220742 Ontario Ltd, Oakville, Ontario","Rehabilitation of lot 1 Hog's Back fixed bridge and dam, Ottawa, Ontario",5406920,2671313,4971313
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","2220742 Ontario Ltd, Oakville, Ontario","Rehabilitation of Lock 29a, Smiths Falls, Ontario",1823258,6339,1823258
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","3104-0355 Quebec Inc, La Sarre, Quebec","Redevelopment and expansion of the garage, Fort Lennox National Historic Site, Quebec",558646,491885,491885
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","736902 Ontario Limited, Orillia, Ontario","Powerhouse structural stabilization at Sault Ste Marie Canal, Sault Ste Marie, Ontario",1180640,461652,680922
2019/2020,06,"Environment and Climate Change",124,"Parks Canada Agency","898845 Alberta Ltd, Pincher Creek, Alberta","Rehabilitation of Crandell Mountain Campground, Waterton Lakes National Park, Alberta",618834,602406,602406
