Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Contractor-details_Details-entrepr_eng,Contractor-details_Details-entrepr_fra,Proj-desc_eng,Proj-desc_fra,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","C&T Enterprises Ltd, Forteau, Newfoundland and Labrador","C&T Enterprises Ltd, Forteau, Terre-Neuve-et-Labrador","Launchway construction, Charlottetown, Newfoundland and Labrador","Construction de la voie de lancement, Charlottetown, Terre-Neuve-et-Labrador",51057354,135938,1274469
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Canadadrill-CBCL joint venture, Clyde River, Nunavut","Canadadrill-CBCL joint venture, Clyde River, Nunavut","Harbour development, Clyde River, Nunavut","Développement portuaire, Clyde River, Nunavut",1679853,14043000,26485082
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Canstone Construction Limited, Dartmouth, Nova Scotia","Castone Construction Limited, Dartmouth, Nouvelle-Écosse","Murray Building Renovations at Bedford Institute of Oceanography, Dartmouth, Nova Scotia","Rénovation du bâtiment Murray à l'Institut océanographique de Bedford, Dartmouth, Nouvelle-Écosse",1216571,799519,1679853
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Christian Larocque Services Ltee, Haut-Lameque, New Brunswick","Christian Larocque Services Ltee, Haut-Lamèque, Nouveau-Brunswick","Breakwater construction, Lameque, New Brunswick","Construction brise-lames, Lamèque, Nouveau-Brunswick",2474666,57515,1197965
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Christian Larocque Services Ltee, Haut-Lameque, New Brunswick","Christian Larocque Services Ltee, Haut-Lamèque, Nouveau-Brunswick","Breakwater reconstruction, Caraquet, New Brunswick","Construction brise-lames, Caraquet, Nouveau-Brunswick",628444,2431355,2431355
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Christian Larocque Services Ltee, Haut-Lameque, New Brunswick","Christian Larocque Services Ltee, Haut-Lamèque, Nouveau-Brunswick","Shore Protection, Pointe Sapin, New Brunswick","Protection du rivage, Pointe Sapin, Nouveau-Brunswick",604690,589328,589328
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Christian Larocque Services Ltee, Lameque, New Brunswick","Christian Larocque Services Ltee, Lameque, Nouveau-Brunswick","Road Upgrades, Le Goulet, New Brunswick","Travaux routiers, Le Goulet, Nouveau-Brunswick",661325,285243,555291
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Cimota Inc, St-Augustin-De-Desmaures, Quebec","Cimota Inc, St-Augustin-De-Desmaures, Québec","Launching ramp installation, Harrington Harbour, Quebec","Installation lancement, Harrington Harbour, Québec",1809524,661325,661325
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Clearway Construction Inc, Maple, Ontario","Clearway Construction Inc, Maple, Ontario","Saltwater intake and pumphouse upgrade for Pacific Science Enterprise Centre, West Vancouver, British Columbia","Prise d'eau salée et modernisation de la station de pompage du Pacific Science Enterprise Center, West Vancouver, Colombie-Britannique",702210,958704,958704
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Connors Diving Services Ltd, Lakeside, Nova Scotia","Connors Diving Services Ltd, Lakeside, Nouvelle-Écosse","Pile repairs, Sandy Cove East, Nova Scotia","Réparation des pieux, Sandy Cove East, Nouvelle-Écosse",475772,649435,649435
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Construction Beton 4 Saisons, Saint-Arsene, Quebec","Construction Beton 4 Saisons, Saint-Arsene, Québec","New fuel tank, Rivière-au-Renard, Quebec","Nouveau réservoir de carburant, Rivière-au-Renard, Québec",7096308,48772,475772
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Construction Lfg Inc, Carleton Sur Mer, Quebec","Construction Lfg Inc, Carleton Sur Mer, Québec","Breakwater 302 repairs - Fiona, Etang-du-nord, Quebec","Réparation du brise-lames 302 - Fiona, Étang-du-nord , Québec",1174168,5092311,5092311
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Construction Technipro, Rimouski, Quebec","Construction Technipro, Rimouski, Québec","Conversion of the HP water system at Maurice Lamontagne Institute, Mont-Joli, Quebec","Conversion des thermopompes à l'Institut Maurice Lamontagne, Mont-Joli, Québec",724579,810633,810633
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Constructions Renaud & Vigneau Inc, L'Etang-Du-Nord, Quebec","Constructions Renaud & Vigneau Inc, L'Etang-Du-Nord, Québec","Wharf repairs - Fiona, Cap-Aux-Meules, Quebec","Réparation de quai - Fiona, Cap-aux-Meules, Québec",0,613619,613619
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Contracts under $250,000 and cost plus contracts under $25,000 (299 contractors)","Contrats inférieurs à 250 000 $ et contrats à prix coûtant majoré inférieurs à 25 000 $ (299 entrepreneurs)",Total,Total,613261,16097532,0
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Controls & Equipment Ltd, Monton, New Brunswick","Controls & Equipment Ltd, Monton, Nouveau-Brunswick","PH sensors and analyzer - St Andrews Biological Station, St Andrews, New Brunswick","Capteurs et analyseur de pH - St Andrews Biological Station, St Andrews, Nouveau-Brunswick",4988916,78,613261
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","CCM Construction Ltd, Sidney, British Columbia","CCM Construction Ltd, Sidney, Colombie-Britannique","CCG SAR Crew Residence Construction and Float Services, Hartley Bay, British Columbia","Construction d'une résidence pour l'équipage SAR de la GCC et services de quai flottant, Hartley Bay, Colombie-Britannique",2207500,190123,3820488
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","CTE and Progressive Ventures LP, Terrace, British Columbia","CTE and Progressive Ventures LP, Terrace, Colombie-Britannique","CCG Seal Cove helipad replacement, Prince Rupert, British Columbia","Remplacement de l'héliport de la GCC Seal Cove, Prince Rupert, Colombie-Britannique",2862386,2207500,2207500
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Delby Enterprises Ltd, Saint John, New Brunswick","Delby Enterprises Ltd, Saint John, Nouveau-Brunswick","Breakwater upgrades, St Martins, New Brunswick","Améliorations du brise-lames, St Martins, Nouveau-Brunswick",414599,1984765,2862386
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Dexter Construction Company Limited, Bedford, Nova Scotia","Dexter Construction Company Limited, Bedford, Nouvelle-Écosse","Stormwater diversion at Bedford Institute of Oceanography, Dartmouth, Nova Scotia","Détournement des eaux pluviales à l'Institut océanographique de Bedford, Dartmouth, Nouvelle-Écosse",618000,344151,414599
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Dexter Construction Company Limited, Bedford, Nova Scotia","Dexter Construction Company Limited, Bedford, Nouvelle-Écosse","Wharf construction, Carter's Point, Nova Scotia","Reconstruction du quai, Carter's Point, Nouvelle-Écosse",663362,582191,582191
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Dexter Construction Company Limited, Bedford, Nova Scotia","Dexter Construction Company Limited, Bedford, Nouvelle-Écosse","Wharf improvements, Sambro, Nova Scotia","Améliorations de la structure du quai, Sambro, Nouvelle-Écosse",679358,0,663362
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Dexter Construction Company Ltd, Bedford, Nova Scotia","Dexter Construction Company Ltd, Bedford, Nouvelle-Écosse","Landscaping of two courtyards at Bedford Institute of Oceanography, Dartmouth, Nova Scotia","Aménagement paysager de deux cours à l'Institut océanograpique de Bedford, Dartmouth, Nouvelle-Écosse",8847129,0,606212
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Dexter Construction Company Ltd, Bedford, Nova Scotia","Dexter Construction Company Limited, Bedford, Nouvelle-Écosse","Wharf reconstruction, Parker's Cove, Nova Scotia","Reconstruction du quai, Parker's Cove, Nouvelle-Écosse",2018417,6049803,8576043
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Dragage Océan DS Inc, Québec, Quebec","Dragage Océan DS Inc, Québec, Québec","Dredging and disposal at sea, Meteghan, Nova Scotia","Dragage du bassin et immersion des déblais en mer, Meteghan, Nouvelle-Écosse",2265170,1198000,1198000
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Dragage Océan DS Inc, Québec, Quebec","Dragage Océan DS Inc, Québec, Québec","Maintenance dredging, Wedgeport, Nova Scotia","Dragage d'entretien, Wedgeport, Nouvelle-Écosse",793360,2245655,2245655
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Dynamic Construction Ltd, Harbour Breton, Newfoundland and Labrador","Dynamic Construction Ltd, Harbour Breton, Terre-Neuve-et-Labrador","Slipway reconstruction, St. Bernard's, Newfoundland and Labrador","Réfection de la cale de mise à l'eau, St. Bernard's, Terre-Neuve-et-Labrador",3302486,793360,793360
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","East Elgin concrete forming Ltd, Tillsonburg, Ontario","East Elgin concrete forming Ltd, Tillsonburg, Ontario","North and west wall rehabilitation, Tobermory, Ontario","Réhabilitation d'un mur, Tobermory, Ontario",1858360,804379,3302486
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Exploits welding and machine shop Ltd, Grand Falls-Windsor, Newfoundland and Labrador","Exploits welding and machine shop Ltd, Grand Falls-Windsor, Terre-Neuve-et-Labrador","Wharf reconstruction, Westport, Newfoundland and Labrador","Reconstruction du quai, Westport, Terre-Neuve-et-Labrador",1262125,1048600,1858360
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Exploits Welding And Machine Shop Ltd, Grand Falls-Windsor, Newfoundland and Labrador","Exploits Welding And Machine Shop Ltd, Grand Falls-Windsor, Terre-Neuve-et-Labrador","Hurricane Fiona wharf and breakwater reconstruction, Fox Roost-Margaree, Newfoundland and Labrador","Reconstruction du quai et du brise-lames après l'ouragan Fiona, Fox Roost-Margaree, Terre-Neuve-et-Labrador",903006,600000,600000
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Farrell's Excavating Ltd, Mount Pearl, Newfoundland and Labrador","Farrell's Excavating Ltd, Mount Pearl, Terre-Neuve-et-Labrador","Access road construction, Burgeo, Newfoundland and Labrador","Construction route d'accés, Burgeo, Terre-Neuve-et-Labrador",5194900,903006,903006
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Floyd's Construction Ltd, Rocky Harbour, Newfoundland and Labrador","Floyd's Construction Ltd, Rocky Harbour, Terre-Neuve-et-Labrador","Hurricane Fiona storm damage reconstruction, Rose Blanche, Newfoundland and Labrador","Reconstitution des dommages causés par la tempête de l'ouragan Fiona, Rose Blanche, Terre-Neuve-et-Labrador",2338250,2250000,2250000
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Floyd's Construction Ltd, Rocky Harbour, Newfoundland and Labrador","Floyd's Construction Ltd, Rocky Harbour, Terre-Neuve-et-Labrador","Wharf and launchway reconstruction, Isle aux Morts, Newfoundland and Labrador","Reconstruction d'un quai et d'une rampe de mise à l'eau, Isle aux Morts, Terre-Neuve-et-Labrador",2883605,300000,300000
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Floyd's Construction Ltd, Rocky Harbour, Newfoundland and Labrador","Floyd's Construction Ltd, Rocky Harbour, Terre-Neuve-et-Labrador","Wharf construction, Norris Point , Newfoundland and Labrador","Construction du quai, Norris Point, Terre-Neuve-et-Labrador",4128846,1376833,2883605
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Floyd's Construction Ltd, Rocky Harbour, Newfoundland and Labrador","Floyd's Construction Ltd, Rocky Harbour, Terre-Neuve-et-Labrador","Wharf reconstruction, Cape St. George, Newfoundland and Labrador","Reconstruction d'un quai, Cape St. George, Terre-Neuve-et-Labrador",2662073,1433667,4128846
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Fraser River Pile and Dredge (GP) Inc, New Westminister, British Columbia","Fraser River Pile and Dredge (GP) Inc, New Westminister, Colombie-Britannique","Wharf reconstruction, Richmond, British Columbia","Reconstruction du quai, Richmond, Colombie-Britannique",2251803,449137,2477310
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Fundy Contractors Ltd, St George, New Brunswick","Fundy Contractors Ltd, St George, Nouveau-Brunswick","Installation of new floating wharves, Lord's Cove Deer Island, New Brunswick","Installation de quais flottants, Lord's Cove Deer Island, Nouveau-Brunswick",1005282,2175052,2251803
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Fundy Contractors Ltd, St  George, New Brunswick","Fundy Contractors Ltd, Saint-George, Nouveau-Brunswick","Replacement of floating wharves, Stuart Town, New Brunswick","Installation de quais flottants, Stuart Town, Nouveau-Brunswick",428900,0,1005282
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Fundy Contractors Ltd, St  George, New Brunswick","Fundy Contractors Ltd, Saint-George, Nouveau-Brunswick","Replacement of floating wharves, Stuart Town, New Brunswick","Installation de quais flottants, Stuart Town, Nouveau-Brunswick",1665995,263060,263060
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Gardner Electric Ltd, Saint John, New Brunswick","Gardner Electric Ltd, Saint John, Nouveau-Brunswick","Electrical upgrade, Dipper Harbour, New Brunswick","Mise à niveau électrique, Dipper Harbour, Nouveau-Brunswick",892295,429992,1325835
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Gardner Electric Ltd, Saint John, New Brunswick","Gardner Electric Ltd, Saint John, Nouveau-Brunswick","Supply/install electrical system, Stuart Town, New Brunswick","Fournir/installer le système électrique, Stuart Town, Nouveau-Brunswick",613618,88730,892295
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Gaudette's Transit Mix Ltd, Tignish, Prince Edward Island","Gaudette's Transit Mix Ltd, Tignish, Île-du-Prince-Édouard","Alberton wharf reconstruction 412, Northport, Prince Edward Island","Alberton reconstruction du quai 412, Northport, Île-du-Prince-Édouard",1209549,548822,548822
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Gaudette's Transit Mix Ltd, Tignish, Prince Edward Island","Gaudette's Transit Mix Ltd, Tignish, Île-du-Prince-Édouard","Construction Copewall 401, Skinners Pond, Prince Edward Island","Construction Copewall 401, Skinners Pond, Île-du-Prince-Édouard",862980,1209547,1209547
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Gaudette'S Transit Mix Ltd, Tignish, Prince Edward Island","Gaudette'S Transit Mix Ltd, Tignish, Île-du-Prince-Édouard","Howards Cove Reconstruction Wall Wharf 402, Oleary, Prince Edward Island","Howards Cove - Reconstruction structure 402, Oleary, Île-du-Prince-Édouard",801072,405319,862980
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Gemtec Consulting Engineers and Scientists Limited, Dartmouth, Nova Scotia","Gemtec Consulting Engineers and Scientists Limited, Dartmouth, Nouvelle-Écosse","Saint Andrews Biological Station Wharf Replacement, St. Andrews, New Brunswick","Remplacement du quai de la station biologique de Saint Andrews, St. Andrews, Nouveau-Brunswick",1554837,801072,801072
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Gestion Aj (2003) Inc, Rimouski, Quebec","Gestion Aj (2003) Inc, Rimouski, Québec","Harbour Revitalization, Newport Point, Quebec","Revitalisation du quai, Newport point, Québec",2314106,1424248,1424248
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Gestion Aj (2003) Inc, Rimouski, Quebec","Gestion Aj (2003) Inc, Rimouski, Québec","Harbour Revitalization, St-Godefroi, Quebec","Revitalisation du quai, St-Godefroi, Québec",656508,299185,2308478
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Gestion Aj (2003) Inc, Rimouski, Quebec","Gestion Aj (2003) Inc, Rimouski, Québec","Launching ramp reconstruction, Paspebiac, Quebec","Reconstruction de la rampe, Paspébiac, Québec",277124,77974,656508
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Grace instrumentation & controls Ltd, Simcoe, Ontario","Grace instrumentation & controls Ltd, Simcoe, Ontario","Electrical repairs, Port Dover, Ontario","Réparations électriques, Port Dover, Ontario",463134,252124,277124
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Granite Management Ltd, Mount Pearl, Newfoundland and Labrador","Granite Management Ltd, Mount Pearl, Terre-Neuve-et-Labrador","Wharf reconstruction, Lushes Bight, Newfoundland and Labrador","Reconstruction du quai, Lushes Bight, Terre-Neuve-et-Labrador",190141,74141,463134
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Greendale Resources Inc, Hammonds Plains, Nova Scotia","Greendale Resources Inc, Hamonds Plains, Nouvelle-Écosse","New CCG Stations (SAR), Clark's Harbour, Nova Scotia","Nouvelles stations de la GCC (SAR), Clark's Harbour, Nouvelle-Écosse",678385,0,190141
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Greenfield Construction Ltd, Miramichi, New Brunswick","Greenfield Construction Ltd, Miramichi, Nouveau-Brunswick","Breakwater reconstruction, Graham's Pond, Prince Edward Island","Reconstruction du quai, Graham's Pond, Île-du-Prince-Édouard",3919230,0,678385
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Greenfield Construction Ltd, Miramichi, New Brunswick","Greenfield Construction Ltd, Miramichi, Nouveau-Brunswick","Construct New Wharf 402 &403, Georgetown, Prince Edward Island","Contruction nouveau quai 402 et 403, Georgetown, Île-du-Prince-Édouard",11828413,1486392,3919230
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Greenfield Construction Ltd, Miramichi, New Brunswick","Greenfield Construction Ltd, Miramichi, Nouveau-Brunswick","Abrams Village Reconstruction of Structure 401, Abrams Village, Prince Edward Island","Abrams Village reconstruction du quai 401, Abrams Village, Île-du-Prince-Édouard",2888185,1415813,1415813
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Greenfield Construction Ltd, Miramichi, New Brunswick","Greenfield Constuction Ltd, Miramichi, Nouveau-Brunswick","Construction of a trestle structure to access the seawater pumphouse at St. Andrews Biological Station, St Andrews, New Brunswick","Construction d'une structure à chevalets pour accéder à la station de pompage d'eau de mer à la Station biologique, St Andrews, Nouveau-Brunswick",6348731,1045135,2888185
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Greenfield Construction Ltd, Miramichi, New Brunswick","Greenfield Construction Ltd, Miramichi, Nouveau-Brunswick","Harbour improvements, Port Latour, Nova Scotia","Améliorations portuaires, Port Latour, Nouvelle-Écosse",16066935,0,6348731
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Greenfield Construction Ltd, Miramichi, New Brunswick","Greenfield Construction Ltd, Miramichi, Nouveau-Brunswick","New marginal wharf and boat ramp, North Head Harbour -  Grand Manan Island, New Brunswick","Nouveau quai marginal et rampe à bateau, Quai de North Head - ile de Grand Manan, Nouveau-Brunswick",2787144,1307814,9676252
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Greenlight General Contracting Inc, Tecumseh, Ontario","Greenlight General Contracting Inc, Tecumseh, Ontario","CCG Base Wharf Phase II, Amherstburg, Ontario","Phase II du quai de la base de la GCC, Amherstburg, Ontario",17110345,453852,453852
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Gregory Kerr Limited, Dartmouth, Nova Scotia","Gregory Kerr Limited, Dartmouth, Nouvelle-Écosse","Wharf construction, Centreville, Nova Scotia","Reconstruction d'un quai, Centreville, Nouvelle-Écosse",563315,10572793,10572793
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Groupe Michel Leclerc Inc, Sherbrooke, Quebec","Groupe Michel Leclerc Inc, Sherbrooke, Québec","Consolidation of the small fishermen's wharf, Blanc Sablon, Quebec","Consolidation du petit quai des pêcheurs, Blanc Sablon, Québec",2277320,11452,563315
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","GW Realty Inc, Arcadia, Nova Scotia","GW Realty Inc, Arcadia, Nouvelle-Écosse","Bear Point wharf reconstruction, Shelburne County, Nova Scotia","Reconstruction du quai de Bear Point, Comté de Shelburne, Nouvelle-Écosse",1887897,0,2277320
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","GW Realty Inc, Arcadia, Nova Scotia","GW Realty Inc, Arcadia, Nouvelle-Écosse","Wharf reconstruction, Feltzen South, Nova Scotia","Reconstruction d'un quai, Feltzen South, Nouvelle-Écosse",259920,0,1386068
2023/2024,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Harbourside Engineering Consultants, St. John's, Newfoundland and Labrador","Harbourside Engineering Consultants, Saint-Jean de Terre-Neuve, Terre-Neuve-et-Labrador","Wharf reconstruction, Cape St. George, Newfoundland and Labrador","Reconstruction du quai, Cape St. George, Terre-Neuve-et-Labrador",1584045,95624,259920
