Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","KenLar, Irma, Alberta","Construction of a new detachment, Elk Point, Alberta",4837471,2063797,4518683
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","VCM Construction Ltd, Saskatoon, Saskatchewan","Construction of a new detachment, Onion Lake, Saskatchewan",5807608,1396225,5803065
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","LSG Construction Ltd, Gander, Newfoundland and Labrador","Construction of a new detachment, Twillingate, Newfoundland and Labrador",5058213,87111,5012080
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Bird Construction, St John's, Newfoundland and Labrador","Construction of a new detachment, Whitbourne, Newfoundland and Labrador",5114575,39794,5114574
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Maxim 2000 Inc, Dartmouth, Nova Scotia","Construction of a new food services building, Dorchester, New Brunswick",5793131,0,5793131
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Elite Construction Inc, Concord, Ontario","Construction of a new maximum security housing unit, Kingston, Ontario",18229253,0,18229253
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Emmons & Mitchell Construction, Kingston, Ontario","Construction of a new recreation yard, Kingston, Ontario",1019801,0,1019801
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Greyback Construction Ltd, Penticton, British Columbia","Construction of building, Anahim Lake, British Columbia",7682208,3600,7678278
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Les Bâtiments BUT Ltée, Sainte-Agathe-Des-Monts, Quebec","Construction of communication tower, Westmount, Quebec",807651,807650,807650
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","River North Construction 86 Ltd, Prince Albert, Saskatchewan","Construction of duplexes, Patuanak, Saskatchewan",1475049,82985,1475049
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Les Constructions Binet Inc, Saint-Benoît-Labre, Quebec","Construction of firing range and building, Donnacona, Quebec",3318489,3138390,3138390
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Deneschuk Homes Ltd, Yorktown, Saskatchewan","Construction of four residences, Canora and Kamsack, Saskatchewan",1642460,133525,1642460
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Consoltec Inc, Laval, Quebec","Construction of housing unit at Montée St-François, Laval, Quebec",6860992,246754,6860992
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Avondale Construction Limited, Halifax, Nova Scotia","Construction of Jamieson Community Correctional Centre, Dartmouth, Nova Scotia",8255912,638298,8242862
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Ross Clair (ROM) Contractors, Toronto, Ontario","Construction of new Portsmouth Community Correction Centre, Kingston, Ontario",6570251,0,6570251
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Bervin Construction Ltd, Abbotsford, British Columbia","Construction of Pacific Region Training Centre, Chilliwack, British Columbia",7598588,2157751,2157751
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","JT Setters & Sons Construction Ltd, Red Deer, Alberta","Construction of Police Dog Service Training Centre, Innisfail, Alberta",457239,457239,457239
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Lamarche Electric Inc, Rockland, Ontario","Construction of Technical and Protective Operational Facility, Ottawa, Ontario",352463,30000,30000
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Construction of the Interim CSC Training Academy at the Correctional Learning and Development Centre, Kingston, Ontario",397902,397902,397902
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Vertical Building Solutions, Grande Prairie, Alberta","Construction of Training Facility, Regina, Saskatchewan",516229,424709,424709
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Les Fiduciaires du Fonds de Placement Immobilier Cominar, Québec, Quebec","Construction work for leasehold improvements to regional office redevelopment, Laval, Quebec",380000,380000,380000
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Papineau Joliette Holdings Inc, Montréal, Quebec","Construction work for the relocation of the Parole Board office, Joliette, Quebec",448741,429694,429694
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Decontamination and cementing of pavers surrounding building 3 at the Federal Training Centre, Laval, Quebec",137305,137305,137305
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Island West Coast Developments Ltd, Nanaimo, British Columbia","Demolition and construction of detachment, Tofino, British Columbia",9939135,1517437,1517437
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Charex Inc, Mirabel, Quebec","Demolition and construction of segregation yards at Archambault Institution, Sainte-Anne-des-Plaines, Quebec",757254,757254,757254
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Consulting Ltd, Regina, Saskatchewan","Design and construction management of Depot D block, Regina, Saskatchewan",514606,24838,514606
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Architecture Ltd, Vancouver, British Columbia","Design and construction of a detachment, Elk Point, Alberta",319998,0,319998
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Consulting Ltd, Regina, Saskatchewan","Design of multiple detachements, Regina, Saskatchewan",433754,532,361623
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Inukshuk Construction Ltd, Rankin Inlet, Nunavut","Detachment construction, Arviat, Nunavut",5905994,1871729,5460390
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Jeffrey G Wallans Construction Limited, Brighton, Ontario","Dialysis facility renovation at Bath Institution, Bath, Ontario",366584,87604,87604
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Quinan Construction Limited, Orillia, Ontario","E Unit cell upgrades at Millhaven Institution, Bath, Ontario",5166527,3354808,5166527
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Tri City Canada Inc, Kamloops, British Columbia","Edmonton Institution for Women principal entrance and industries building construction, Edmonton, Alberta",14309471,1417251,14309471
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","K-Rite Construction Ltd, Edmonton, Alberta","Expansion of a detachment, Lac La Biche, Alberta",6335042,2923601,5574573
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Construction Socam Ltée, Laval, Quebec","Expansion of Joliette Institution, Joliette, Quebec",7333859,0,7333859
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","National Capital Commission, Ottawa, Ontario","Expansion of Rideau Hall detachment, Ottawa, Ontario",5816879,3768629,5727211
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Consortium M R Canada Ltée, Mirabel, Quebec","Expansion of the Mental Health Regional Center, Sainte-Anne-des-Plaines, Quebec",4511788,138086,4511788
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Bradanick Construction Services Inc, Orillia, Ontario","Expansion of the parking lot at Beaver Creek Institution, Gravenhurst, Ontario",1203151,3418,1203151
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Quinan Construction Limited, Orillia, Ontario","Fenbrook Institution buildings C E F G renovation showers and baseboards, Gravenhurst, Ontario",4693801,0,4693801
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Aveiro Constructors Limited, Dorchester, Ontario","Fit-up of detachment, Sarnia, Ontario",750812,11495,384060
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Paul's Construction 2009 Ltd, Flin Flon, Manitoba","Fit-up of duplex, Norway House, Manitoba",338004,53618,338004
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Furniture for the 96 bed living unit construction at Millhaven Institution, Bath, Ontario",108221,0,108221
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Maple-Reinders Inc, Edmonton, Alberta","Generic support building Edmonton maximum security Institution, Edmonton, Alberta",7383452,0,7383452
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","946766 Ontario Limited, Peterborough, Ontario","Heating and air conditioning upgrades for buildings 18 26 and 27 at Warkworth Institution, Campbellford, Ontario",687353,5418,687353
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Implementation of corrective measures to reduce lead in the water at the Regional Reception Centre, Sainte-Anne-des-Plaines, Quebec",32500,32500,32500
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Groupe IGL Inc, Saint-Bernard-De-Lacolle, Quebec","Improvements to detachment, Saint-Bernard-de-Lacolle, Quebec",545038,545038,545038
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Citycore Construction Inc, Woodbridge, Ontario","Installation of a backup generator, Newmarket, Ontario",768959,21900,768959
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Marcomm Systems Group, Ottawa, Ontario","Installation of closed circuit television monitoring and guard tour systems, Various locations, Saskatchewan",411549,0,411549
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Installation of electric charging stations at Regional Headquarters, Laval, Quebec",133746,133746,133746
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Kasian, Vancouver, British Columbia","Installation of Fixed imaging system, Pacific highway, Vancouver, British Columbia",298563,298563,298563
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Bargreen Ellingson Canada, Vancouver, British Columbia","Installation of kitchen equipment at Atlantic Institution, Renous, New Brunswick",262971,262971,262971
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Installation of security measures for private family visits at Drummondville Institution, Drummondville, Quebec",44354,44354,44354
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Finn Way General Contractor Inc, Thunder Bay, Ontario","Interior renovation of the main floor, Thunder Bay, Ontario",1162425,0,298707
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Government of Nunavut, Iqaluit, Nunavut","Iqaliut New Airport Terminal, Iqaluit, Nunavut",333000,333000,333000
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","DFS Inc, Montréal, Quebec","Kennel renovation and expansion, Rigaud, Quebec",486989,26026,486989
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","9006-9311 Québec Inc, Saint-Jérôme, Quebec","Kennel renovation and expansion, Rigaud, Quebec",4073930,159613,4073930
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Ross Clair (ROM) Contractors, Toronto, Ontario","Kitchen Renovation, Bath, Ontario",8759003,1945617,8759003
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Construction Cybco Inc, Saint-Laurent, Quebec","Major renovation of the building 8, Cowansville, Quebec",9596974,217340,9596974
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Flagship Construction Limited, North River, Nova Scotia","Mechanical system upgrades, Springhill, Nova Scotia",491072,491072,491072
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Les entreprises Dénex Inc, Stanbridge-Station, Quebec","Modernization and expansion of Commercial gateways, Various locations, Quebec",584679,584679,584679
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Brookfield Global Integrated Solutions, Markham, Ontario","Modernization of the learning centre, Rigaud, Quebec",4697382,2885935,4697382
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Public Works and Government Services, Gatineau, Quebec","Modernization of the learning centre, Rigaud, Quebec",3505946,3505946,3505946
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Modifications and upgrades of the kitchen and mess hall at Warkworth Institution, Campbellford, Ontario",1331505,925509,967592
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Emmons & Mitchell Construction, Kingston, Ontario","Modifications to sprinklers at Joyceville Institution, Kingston, Ontario",437596,437596,437596
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Pattison Sign Group, Toronto, Ontario","National signage modernization, Various locations, Various provinces",1462114,578968,1462114
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","PM Contracting Ltd, Kitchener, Ontario","New 2-storey building at Grand Valley Institution, Kitchener, Ontario",6817572,64948,6787572
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","BECC Construction Group Ltd, Brampton, Ontario","New 50 bed living unit, Gravenhurst, Ontario",7691880,0,7691880
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Les Constructions Lavacon Inc, Montréal, Quebec","New dwelling units in the insitution, Sainte-Anne-des-Plaines, Quebec",6667789,0,6667789
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Seagate Construction Inc, Dartmouth, Nova Scotia","New programs food services spiritual buildings, Truro, Nova Scotia",5353818,0,5353818
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Graham Construction and Engineering Inc, Winnipeg, Manitoba","New sewage lagoon at Stony Mountain Institution, Stony Mountain, Manitoba",9714324,5984282,5984282
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Rural Municipality of Rockwood, Rockwood, Manitoba","New sewage lagoon at Stony Mountain Institution, Stony Mountain, Manitoba",1010000,89229,89229
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Frontier Group of Companies Inc, Markham, Ontario","Office fit-up, Toronto, Ontario",1914202,636723,1914202
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Le Groupe Scv Inc, Victoriaville, Quebec","Optimization of the heating system, Cowansville, Quebec",1873975,1868862,1868862
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Brookfield Global Integrated Solutions, Markham, Ontario","Parking lot expansion, Ottawa, Ontario",559790,559790,559790
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Al's Electric Services Ltd, Riverview, New Brunswick","Parking lot improvements at Nova Institution, Truro, Nova Scotia",297700,297700,297700
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","2271481 Ontario Ltd, Cobourg, Ontario","Parking lot paving and sanitary and drain line replacement, Warkworth, Ontario",614937,315230,614937
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Planning for reduced mobility ramps for multiple buildings at the Federal Training Centre, Laval, Quebec",163444,163444,163444
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Stantec Architecture Ltd, Ottawa, Ontario","Pleasant Camp border crossing modernization, Stikine, British Columbia",788221,0,788221
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Ketza Pacific Construction (1993) Ltd, Campbell River, British Columbia","Pleasant Camp remediation and redevelopment, Stikine, British Columbia",3415899,0,3415899
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Skookum Asphalt Ltd, Whitehorse, Yukon","Port of entry  septic replacement and radon remidation , Beaver Creek, Yukon",273300,0,273300
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Dorren Electric (1985) Ltd, Lethbridge, Alberta","Port of entry energy retrofit, Coutts, Alberta",418806,0,418806
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Bird Construction Group, Winnipeg, Manitoba","Port of entry redevelopment and improvements, Emerson, Manitoba",12337442,12337442,12337442
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Verne Reimer Architecture Inc, Winnipeg, Manitoba","Port of entry redevelopment and improvements, Emerson, Manitoba",1201293,239012,1201293
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Stantec Architecture Ltd, Ottawa, Ontario","Port of entry redevelopment, Fraser, British Columbia",493528,0,493528
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Chernoff Thompson Architects, Vancouver, British Columbia","Port of entry roof remediation, Osoyoos, British Columbia",421249,150451,421249
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Wildstone Construction group, Penticton, British Columbia","Port of entry roof remediation, Osoyoos, British Columbia",2353966,2353966,2353966
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Wild Stone Engineering Ltd, Penticton, British Columbia","Port of entry water system remediation, Beaver Creek, Yukon",432056,0,432056
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Associated Engineering Ltd, Edmonton, Alberta","Preliminary work at 7 ports of entry, Various locations, Various provinces",1276843,67789,1276843
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","CCR Construction Ltd, Regina, Saskatchewan","Preliminary work at 7 ports of entry, Various locations, Various provinces",7910609,754930,7910609
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Johnson Control Canada Inc, Winnipeg, Manitoba","Preliminary work at 7 ports of entry, Various locations, Various provinces",348110,0,348110
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Range restoration at Saskatchewan Penitentiary, Prince Albert, Saskatchewan",2100000,1317032,1317032
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Cibinel Architecture Ltd, Winnipeg, Manitoba","Reconfiguration of the port of entry and improvement of the traveller process, Piney, Manitoba",376149,0,376149
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Maskimo Construction Inc, Trois-Rivières, Quebec","Reconstruction of roads and parking lot, Sainte-Anne-des-Plaines, Quebec",5018915,0,4004306
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","P3A Architects Ltd, Regina, Saskatchewan","Redevelopment of tunnels at Depot, Regina, Saskatchewan",792435,155433,792435
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Céleb Construction Ltée, Brossard, Quebec","Rehabilitation of the parking slabs at 715 Peel, Montréal, Quebec",250000,250000,250000
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","J N A Leblanc Electrique Inc, Repentigny, Quebec","Rehabilitation of the road lighting system and perimeter, Sainte-Anne-des-Plaines, Quebec",4535144,2816055,2816055
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Rehabilitation of the showers at the Community Correctional Centre, Sherbrooke, Quebec",299807,299807,299807
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Green Timbers Limited Partnership, Vancouver, British Columbia","Relocation of forensic lab, Surrey, British Columbia",55543943,22655438,25820826
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Bird Construction, Bedford, Nova Scotia","Renovation and enlargement of a detachment, Bible Hill, Nova Scotia",8716297,247442,8716297
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Marieville Construction Inc, Marieville, Quebec","Renovation and enlargement of a detachment, Valleyfield, Quebec",6029675,1182856,6029674
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","TLA Architectes Inc, Laval, Quebec","Renovation and enlargement of a detachment, Valleyfield, Quebec",293219,16031,293219
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Limen Group Ltd, Toronto, Ontario","Renovation and repairs to concrete security walls at Collins Bay Institution, Kingston, Ontario",4197381,0,4197381
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Renovation and replacement of the exterior and interior finishing panels at La Macaza Institution, La Macaza, Quebec",728151,563156,728151
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Renovation and replacement of the exterior and interior finishing panels of building 3 at La Macaza Institution, La Macaza, Quebec",472469,346875,346875
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Province of British Columbia, Victoria, British Columbia","Renovation of a detachment, Port Hardy, British Columbia",1753772,1753772,1753772
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Graham Construction & Engineering Inc, Regina, Saskatchewan","Renovation of firing range, Regina, Saskatchewan",4355274,0,0
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","PCL Construction Management Inc, Regina, Saskatchewan","Renovation of Forensic Lab, Regina, Saskatchewan",5253434,3544434,3544434
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Chernoff Thompson Architects, Vancouver, British Columbia","Renovation of Immigration holding centres, Surrey, British Columbia",2314991,750547,2314991
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","LEC Engineering Contracting Limited, North Vancouver, British Columbia","Renovation of Immigration holding centres, Surrey, British Columbia",23521349,7627459,7627459
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Public Works and Government Services, Gatineau, Quebec","Renovation of Immigration holding centres, Surrey, British Columbia",279170,279170,279170
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Scott Construction Group, Burnaby, British Columbia","Renovation of Immigration holding centres, Surrey, British Columbia",497180,497180,497180
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Renovation of showers at Bath Institution, Bath, Ontario",394206,20019,286483
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Renovation of the inmates showers at the Federal Training Centre, Laval, Quebec",879819,143446,779819
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Renovation of the mechanical room in building 3 at the Federal Training Centre, Laval, Quebec",250559,0,250559
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Renovation of the roof at the Community Correctional Centre, Sherbrooke, Quebec",326092,0,217525
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","2426879 Ontario Ltd, Bowmanville, Ontario","Renovation of Training Facility, Bowmanville, Ontario",386000,372572,372572
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Dorbec Construction Inc, Montréal, Quebec","Repair of Hochelaga Community Correctional Centre, Montréal, Quebec",1047764,0,1047764
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Repairs on all roofs at Drummond Institution, Drummondville, Quebec*",3359166,456700,2457355
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Replacement of flood lights at Dorchester Penitentiary, Dorchester, New Brunswick",414763,245117,245117
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Replacement of garage doors at the National Depot Distribution Centre, Laval, Quebec",42719,0,42719
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","2271481 Ontario Ltd, Cobourg, Ontario","Replacement of gates and barriers at Warkworth Institution, Campbellford, Ontario",843508,68485,68485
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Tuyauterie Expert Inc, Joliette, Quebec","Replacement of steam humidifiers at Archambault Institution, Sainte-Anne-des-Plaines, Quebec",799250,575148,575148
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Replacement of the roof at Springhill Institution, Springhill, Nova Scotia",538200,530700,530700
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Jeffrey G Wallans Construction Limited, Brighton, Ontario","Replacement of the secondary sallyport at Collins Bay Institution, Kingston, Ontario",447939,378877,391877
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","D R Garrett Construction Ltd, Hope, British Columbia","Replacement of toilets at Kent Institution, Agassiz, British Columbia",630432,0,630432
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Repointing of the Administration and Chapel building at Bowden Institution, Innisfail, Alberta",2233419,505750,571103
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Brookfield Global Integrated Solutions, Markham, Ontario","Restructuration and improvement of the border ports, Various locations, Quebec",3292290,3292290,3292290
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Logan Stevens Construction & Equipment 2000 Ltd, Yorkton, Saskatchewan","Retrofit of cells, Various locations, Saskatchewan",789328,0,789328
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Proteck Roofing & Sheet Metal Inc, Etobicoke, Ontario","Roof replacement at Beaver Creek Institution, Gravenhurst, Ontario",1412178,401301,401301
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Jeffrey G Wallans Construction Limited, Brighton, Ontario","Security retrofit of buildings at Warkworth Institution, Campbellford, Ontario",364614,364614,364614
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Clôtures Spec II Inc, Boucherville, Quebec","Separate courtyards O and P in two isolated areas at Donnacona Institution, Donnacona, Quebec",74505,0,39850
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Siemens Canada Limited, Richmond, British Columbia","Stand-alone control unit upgrade at Grand Cache Institution, Grand Cache, Alberta",410000,329120,329120
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","9006-9311 Québec Inc, Saint-Jérôme, Quebec","Temporary accommodations at the border crossing, Saint-Bernard-de-Lacolle, Quebec",3462755,3171669,3171669
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Contracts under $250,000 and cost plus contracts under $25,000 (66 contractors)",,0,8137363,0
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Contracts under $250,000 and cost plus contracts under $25,000 (334 contractors)",,0,66066526,0
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Contracts under $250,000 and cost plus contracts under $25,000 (245 contractors)",,0,13503905,0
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Graham Construction & Engineering Inc, Regina, Saskatchewan","Upgrade heating and ventilation and air conditioning of a Depot building, Regina, Saskatchewan",1579023,854392,1354250
