Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Yellowridge Construction Ltd, Port Moody, British Columbia**","Generic support buildings GI/GO at Mission Institution, Mission, British Columbia",10372794,0,10372794
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Yellowridge Sasq'ets Joint Venture, Port Moody, British Columbia**","Living unit renovation at Kwìkwèxwelhp Healing Village, Harrison Mills, British Columbia",4794715,2558252,2558252
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","152610 Canada Inc, Ottawa, Ontario**","Kitchen redevelopment at Millhaven Institution, Bath, Ontario",4349980,747023,4331585
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","152610 Canada Inc, Ottawa, Ontario**","New fire storage water reservoir and pumping station, Bath, Ontario",3007646,1197043,2983342
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","1622294 Ontario Inc, Kingston, Ontario**","Central heating plant modifications, Kingston, Ontario",2982635,2294823,2294823
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","2099042 Ontario Limited, Perth, Ontario**","Repair storm and sanitary lines, Kingston, Ontario",2212206,3000,2212206
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","995451 Ontario Inc, Belleville, Ontario**","Heating plant at Kingston Institution, Kingston, Ontario",505544,500625,500625
2014/2015,17,"Natural Resources",074,"National Energy Board","Contracts under $250,000 and cost plus contracts of less than $25,000 (8 contractors)",Total,0,380948,0
2014/2015,17,"Natural Resources",074,"National Energy Board","Public Works and Government Services Canada, Gatineau, Quebec","Fit-Up, Centre 10, Calgary, Alberta",709835,709835,709835
2014/2015,15,Justice,075,"Canadian Human Rights Commission","Contracts under $250,000 and cost plus contracts under $25,000 (3 contractors)",Total,0,154120,0
2014/2015,19,"Privy Council Office",076,"Office of the Commissioner of Official Languages","Multivesco Inc, Gatineau, Quebec**","Leasehold improvements initial fit-up of 30 Victoria, Gatineau, Quebec",1729891,0,1583822
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Associated Engineering Ltd, Edmonton, Alberta**","Preliminary work 7 ports of entry, Various locations, Various provinces",820593,473734,820593
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Bona Building and Management Co Ltd, Ottawa, Ontario**","Building consolidation, Ottawa, Ontario",1123706,1123706,1123706
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Calgary International Airport Authority, Calgary, Alberta","New international airport, Calgary, Alberta",1571608,659776,1571608
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Canada Post Corporation, Ottawa, Ontario","Canada Post Corporation modernization, Vancouver, British Columbia",6000000,0,4787128
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Chase Office Interiors Inc, Vancouver, British Columbia**","Building consolidation, Vancouver, British Columbia",272189,0,272189
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Contracts under $250,000 and cost plus contracts under $25,000 (234 contractors)",Total,0,7429920,0
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Correctional Service of Canada, Ottawa, Ontario","Second temporary port of entry, Cornwall, Ontario",492720,0,492720
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Correctional Service of Canada, Ottawa, Ontario","7 ports of entry modular base, Various locations, Various provinces",8002881,5184792,5957440
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","CCR Construction Ltd, Regina, Saskatchewan**","Preliminary work 7 ports of entry, Various locations, Various provinces",5414045,3874388,4326638
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","DMH Equities Ltd, Vancouver, British Columbia**","Warehouse consolidation, Vancouver, British Columbia",754480,754480,754480
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Federal Bridge Corporation Ltd, Ottawa, Ontario","Second temporary port of entry, Cornwall, Ontario",12800000,229133,12196512
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Fort McMurray Airport Authority, Fort McMurray, Alberta","Airport expansion, Fort McMurray, Alberta",571097,26861,571097
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Glenview Construction Ltd, Ottawa, Ontario**","Building consolidation, Ottawa, Ontario",908300,908300,908300
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Haworth Ltd, Vancouver, British Columbia**","Building consolidation, Vancouver, British Columbia",520880,0,520880
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","James McIntyre Law Corporation, Langley, British Columbia**","Purchase of land, Aldergrove, British Columbia",395000,0,395000
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Johnson Control Canada Inc, Winnipeg, Manitoba","Preliminary work 7 ports of entry, Various locations, Various provinces",348110,348110,348110
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Lark Projects Limited, Surrey, British Columbia**","Port replacement, Aldergrove, British Columbia",17893285,8126093,8126093
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Le Goupe Drumco Construction Inc, Drummondville, Quebec**","Morses border crossing replacement, 
Saint-Armand, Quebec",1030629,1030629,1030629
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Macson Development Ltd, Edmonton, Alberta**","Canada Place fit up, Edmonton, Alberta",2113886,0,2113886
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Onni Main 2009 Development Limited Partnership, Vancouver, British Columbia**","Building consolidation, Vancouver, British Columbia",1550378,0,1550378
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Onni Main 2009 Development Limited Partnership, Vancouver, British Columbia**","Vancouver Metro project, Vancouver, British Columbia",317355,18754,317355
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Penn-co Construction Management Ltd, Blumenort, Manitoba**","Doubling-up 3 ports replacement, Various locations, Manitoba",14944266,0,14899708
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Provencher Roy et Associés architectes, Montréal, Quebec**","Commercial expansion project, Lacolle, Quebec",610211,156467,610211
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Shared Services Canada, Ottawa, Ontario","Building consolidation, Ottawa, Ontario",886975,886975,886975
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","St-Gelais Montminy & Associés Architectes, Quebec, Quebec**","Border crossing modernization project, Lacolle, Quebec",643674,643674,643674
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Stantec Architecture Ltd, Ottawa, Ontario**","Pleasant Camp border crossing redevelopment, Stikine, British Columbia",250886,250886,250886
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","SNC-Lavalin Inc, Winnipeg, Manitoba**","Building consolidation, Winnipeg, Manitoba",270811,0,270811
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","SNC-Lavalin Operations & Maintenance Inc, Ottawa, Ontario**","Laboratory fit up project, Ottawa, Ontario",341125,0,341125
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","SNC-Lavalin Operations & Maintenance Inc, Ottawa, Ontario**","Second temporary port of entry, Cornwall, Ontario",314401,0,314401
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","SNC-Lavalin, Rigaud, Quebec**","Installation of access control system to residence rooms in training center, Rigaud, Quebec",1874147,212242,1874147
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","SNC-Lavalin, Rigaud, Quebec**","Redevelopment of entrance to classrooms and offices, Rigaud, Quebec",627244,0,590268
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","TNT Lawyers Ltd, Delta, British Columbia**","Purchase of land, Aldergrove, British Columbia",309624,0,309624
2014/2015,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Unigertec Inc, Laval, Quebec**","Commercial expansion project, Lacolle, Quebec",4127500,4127500,4127500
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","B & R Enterprises Limited, Springdale, Newfoundland and Labrador**","Wharf construction, Brig Bay, Newfoundland and Labrador",986905,441168,942168
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","B & R Enterprises Limited, Springdale, Newfoundland and Labrador**","Wharf construction, Mary's Harbour, Newfoundland and Labrador",2200440,550015,2200440
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","Bennett's Construction, Grand Bank, Newfoundland and Labrador","Wharf reconstruction, Burin, Newfoundland and Labrador",384183,134183,384183
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","Budgell's Equipment & Rentals Limited, Triton, Newfoundland and Labrador","Breakwater reconstruction, Cow Head, Newfoundland and Labrador",766949,766949,766949
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","Coady Construction & Excavating Ltd, Torbay, Newfoundland and Labrador**","Marginal wharf construction, Fermeuse, Newfoundland and Labrador",2598437,1334937,2598437
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","Contracts under $250,000 and cost plus contracts under $25,000 (120 contractors)",Total,0,5547244,0
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","Floyd's Construction Ltd, Rocky Harbour, Newfoundland and Labrador","Wharf extension, Twillingate, Newfoundland and Labrador",644939,644939,644939
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","Floyd's Construction Ltd, Rocky Harbour, Newfoundland and Labrador","Wharf reconstruction, Bartlett's Harbour, Newfoundland and Labrador",1862200,652200,652200
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","Glenko Enterprises (1994) Ltd, Arborg, Manitoba","Breakwater reconstruction, Pine dock, Manitoba",398560,354108,354108
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","GMM Const Inc, Winnipeg, Manitoba","Wharf reconstruction, Moose Lake, Manitoba",285656,285656,285656
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","Huron District Contracting Limited, Goderich, Ontario","Breakwater reconstruction, South Bruce Peninsula, Ontario",663238,663238,663238
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","J & E Enterprises Ltd, St Bride's, Newfoundland and Labrador","Harbour development, Harbour Breton, Newfoundland and Labrador",1306700,1305048,1305048
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","J & E Enterprises Ltd, St Bride's, Newfoundland and Labrador","Wharf deck reconstruction, Hermitage-Sandyville, Newfoundland and Labrador",270912,199200,270912
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","J & E Enterprises Ltd, St Bride's, Newfoundland and Labrador**","Wharf reconstruction, Norman's Cove-Long Cove, Newfoundland and Labrador",1393066,854266,1393066
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","Newfound Construction Ltd, St John's, Newfoundland and Labrador","Finger pier extension, Harbour Grace, Newfoundland and Labrador",1641925,758947,758947
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","Pittmans Enterprises Limited, St Pauls, Newfoundland and Labrador","Breakwater reconstruction, Blue Beach, Newfoundland and Labrador",506461,506461,506461
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","R J G Construction Ltd, St John's, Newfoundland and Labrador**","Breakwater reconstruction, St Bride's, Newfoundland and Labrador",1857352,1307517,1307517
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","R J G Construction Ltd, St John's, Newfoundland and Labrador**","Harbour development, Arnold's Cove, Newfoundland and Labrador",1538809,1538809,1538809
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","R J G Construction Ltd, St John's, Newfoundland and Labrador**","Harbour development, Old Perlican, Newfoundland and Labrador",331276,114976,331276
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","R J G Construction Ltd, St John's, Newfoundland and Labrador**","Wharf construction, Riverhead, Newfoundland and Labrador",632889,632889,632889
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","R J G Construction Ltd, St John's, Newfoundland and Labrador**","Wharf extension, Mary's Harbour, Newfoundland and Labrador",2012047,447047,447047
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","R J G Construction Ltd, St John's, Newfoundland and Labrador**","Wharf reconstruction, Arnold's Cove, Newfoundland and Labrador",2255745,621745,2255745
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","R J G Construction Ltd, St John's, Newfoundland and Labrador**","Wharf reconstruction, Jerseyside, Newfoundland and Labrador",908596,478600,478600
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","R J G Construction Ltd, St John's, Newfoundland and Labrador**","Wharf reconstruction, Ramea, Newfoundland and Labrador",1646544,1146544,1146544
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","Rocktel Inc, L'Assomption, Quebec","Replacement of the marine communications and traffic services tower, Notre-Dame-du-Portage, Quebec",316503,214641,214641
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","Terry Lavallee Construction, Eriksdale, Manitoba","Wharf construction, Berens River, Manitoba",270350,270350,270350
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","Terry Lavallee Construction, Eriksdale, Manitoba","Wharf reconstruction, Easterville, Manitoba",360963,360963,360963
2014/2015,08,"Fisheries and Oceans",086,"Fisheries and Oceans","Trident Construction Limited, Mount Pearl, Newfoundland and Labrador**","Harbour development, Port de Grave, Newfoundland and Labrador",748250,411229,748250
2014/2015,21,"Public Safety and Emergency Preparedness",088,"Public Safety and Emergency Preparedness","Contracts under $250,000 and cost plus contracts under $25,000 (6 contractors)",Total,0,541117,0
2014/2015,21,"Public Safety and Emergency Preparedness",088,"Public Safety and Emergency Preparedness","CBCI Telecom, Toronto, Ontario**","Fit-up - Consolidation Project, Toronto, Ontario",300000,256684,256684
2014/2015,21,"Public Safety and Emergency Preparedness",088,"Public Safety and Emergency Preparedness","Dundeal Summer 2011 Collection (GP)Inc, Toronto, Ontario**","Fit-up - Consolidation Project, Toronto, Ontario",1143102,1024363,1024363
2014/2015,21,"Public Safety and Emergency Preparedness",088c,"Civilian Review and Complaints Commission for the Royal Canadian Mounted Police","Contracts under $250,000 and cost plus contracts under $25,000 (1 contractor)**",Total,0,138472,0
2014/2015,04,"Canadian Heritage",102,"The National Battlefields Commission","Contracts under $250,000 and cost plus contracts under $25,000 (40 contractors)",Total,0,862462,0
2014/2015,04,"Canadian Heritage",102,"The National Battlefields Commission","Les Excavations Lafontaine Inc, Québec, Quebec**","Road maintenance, Québec, Quebec",2571912,2571912,2571912
2014/2015,14,Industry,119,"Canadian Space Agency","Contracts under $250,000 and cost plus contracts under $25,000 (1 contractor)",Total,0,28062,0
2014/2015,06,Environment,124,"Parks Canada Agency","Associate Engineering Ltd, Toronto, Ontario**","Replacement of a bridge, Hastings, Ontario",718318,306702,433451
2014/2015,06,Environment,124,"Parks Canada Agency","B&B Heavy Civil Construction Ltd, Surrey, British Columbia","Rehabilitation of Icefield Parkway Bridges, Jasper National Park, Alberta",723582,0,0
2014/2015,06,Environment,124,"Parks Canada Agency","Bergevin Electrical Contracting Ltd, Nelson, British Columbia","Paving and slope stabilisation of the Trans-Canada Highway, Glacier National Park, British Columbia",7653830,5300012,5300012
2014/2015,06,Environment,124,"Parks Canada Agency","Brook Construction Inc, Corner Brook, Newfoundland and Labrador**","Rehabilitation of Deer Arm Brook Bridge, Gros Morne National Park, Newfoundland and Labrador",818000,13938,13938
2014/2015,06,Environment,124,"Parks Canada Agency","Buckland & Taylor Ltd, North Vancouver, British Columbia","Rehabilitation of Woolsey Creek Bridge, Mount Revelstoke National Park, British Columbia",285640,285640,285640
2014/2015,06,Environment,124,"Parks Canada Agency","Cimota Inc, Saint-Augustin-de-Desmaures, Quebec","Merrickville Swing Bridge repainting, Merrickville, Ontario",443770,377450,377450
2014/2015,06,Environment,124,"Parks Canada Agency","Contracts under $250,000 and cost plus contracts under $25,000 (234 contractors)",Total,0,15878529,0
2014/2015,06,Environment,124,"Parks Canada Agency","Copcan Contracting Ltd, Nanaimo, British Columbia","Rehabilitation of the Illecillewaet Bridge number 3, Glacier National Park, British Columbia",2387210,1087548,1087548
2014/2015,06,Environment,124,"Parks Canada Agency","Dexter Construction Company Ltd, Bedford, Nova Scotia","Halifax Citadel entrance redevelopment, Halifax, Nova Scotia",444845,309740,309740
2014/2015,06,Environment,124,"Parks Canada Agency","Dexter Construction Company Ltd, Bedford, Nova Scotia","Parking lot upgrade, Halifax, Nova Scotia",344308,7508,344308
2014/2015,06,Environment,124,"Parks Canada Agency","DFS Inc, Montréal, Quebec**","Carleton Martello Tower repairs, Saint John, New Brunswick",301807,110631,301807
2014/2015,06,Environment,124,"Parks Canada Agency","Emil Anderson Construction Inc, Kelowna, British Columbia","Paving and slope stabilisation of Highway 16, Jasper National Park, Alberta",3427641,3427641,3427641
2014/2015,06,Environment,124,"Parks Canada Agency","Emil Anderson Construction Inc, Kelowna, British Columbia","Paving and slope stabilisation of Highway 16, Jasper National Park, Alberta",2637185,2637185,2637185
2014/2015,06,Environment,124,"Parks Canada Agency","Excavation L Martel Inc, Beauharnois, Quebec","Replacement of lock gates 8, Chambly Canal, Quebec",692077,610066,610066
2014/2015,06,Environment,124,"Parks Canada Agency","Floyd's Construction Ltd, Rocky Harbour, Newfoundland and Labrador**","Rehabilitation of Baker's Brook Bridge, Gros Morne National Park, Newfoundland and Labrador",899200,899095,899095
2014/2015,06,Environment,124,"Parks Canada Agency","Floyd's Construction Ltd, Rocky Harbour, Newfoundland and Labrador**","Rehabilitation of Barter's Brook Bridge, Gros Morne National Park, Newfoundland and Labrador",289000,289000,289000
2014/2015,06,Environment,124,"Parks Canada Agency","Floyd's Construction Ltd, Rocky Harbour, Newfoundland and Labrador**","Rehabilitation of Bottom Brook Bridge, Gros Morne National Park, Newfoundland and Labrador",483600,145098,170097
2014/2015,06,Environment,124,"Parks Canada Agency","Floyd's Construction Ltd, Rocky Harbour, Newfoundland and Labrador**","Rehabilitation of Mill Brook Bridge, Gros Morne National Park, Newfoundland and Labrador",336600,40033,65033
2014/2015,06,Environment,124,"Parks Canada Agency","Floyd's Construction Ltd, Rocky Harbour, Newfoundland and Labrador**","Rehabilitation of Rocky Barachois Bridge, Gros Morne National Park, Newfoundland and Labrador",496237,466542,496237
2014/2015,06,Environment,124,"Parks Canada Agency","Guenthers Landscaping Ltd, Banff, Alberta","Repair of the Banff Legacy Trail, Banff National Park, Alberta",1544455,1544455,1544455
2014/2015,06,Environment,124,"Parks Canada Agency","H R Doornekamp Construction Ltd, Odessa, Ontario**","Rehabilitation of Healey Falls Lock 15, Campbellford, Ontario",2002483,802089,1863990
2014/2015,06,Environment,124,"Parks Canada Agency","Harbourside Engineering Consultants, Charlottetown, Prince Edward Island**","Design work for the replacement of the Northwest River Bridge, Glovertown, Newfoundland and Labrador",667158,630158,667158
2014/2015,06,Environment,124,"Parks Canada Agency","Harvey Jocelyn Entrepreneur Inc, La Malbaie, Quebec**","Rehabilitation of the wastewater treatment facilities, Baie-Sainte-Catherine, Quebec",322128,322128,322128
2014/2015,06,Environment,124,"Parks Canada Agency","Horseshoe Hill Construction Inc, St John's, Newfoundland and Labrador**","Big Brook Bridge repairs, Glovertown, Newfoundland and Labrador",2681391,2578384,2681384
2014/2015,06,Environment,124,"Parks Canada Agency","Horseshoe Hill Construction Inc, St John's, Newfoundland and Labrador**","Replacement of Shoal Cove Brook Bridge, Gros Morne National Park, Newfoundland and Labrador",2779012,34011,34011
2014/2015,06,Environment,124,"Parks Canada Agency","HRC Construction Inc, Langley, British Columbia","Rehabilitation of Woolsey Creek Bridge, Mount Revelstoke National Park, British Columbia",2391650,1659105,1659105
2014/2015,06,Environment,124,"Parks Canada Agency","Innovative Civil Contractors Inc, Niagara Falls, Ontario","Rehabilitation of an overpass, Glacier National Park, British Columbia",3198866,2663068,2860315
2014/2015,06,Environment,124,"Parks Canada Agency","Innovative Civil Contractors Inc, Niagara Falls, Ontario","Rehabilitation of the Illecillewaet Bridge number 1, Glacier National Park, British Columbia",2756000,0,0
2014/2015,06,Environment,124,"Parks Canada Agency","Innovative Civil Contractors Inc, Niagara Falls, Ontario","Rehabilitation of the Illecillewaet Bridge number 2, Glacier National Park, British Columbia",2796000,0,0
2014/2015,06,Environment,124,"Parks Canada Agency","Innovative Civil Contractors Inc, Niagara Falls, Ontario**","Rehabilitation of Dick's Brook Bridge, Gros Morne National Park, Newfoundland and Labrador",1264019,47675,47675
2014/2015,06,Environment,124,"Parks Canada Agency","Innovative Civil Contractors Inc, Niagara Falls, Ontario**","Rehabilitation of East Branch Bridge, Gros Morne National Park, Newfoundland and Labrador",680050,79430,79430
2014/2015,06,Environment,124,"Parks Canada Agency","Innovative Civil Contractors Inc, Niagara Falls, Ontario**","Rehabilitation of Southeast Brook Bridge, Gros Morne National Park, Newfoundland and Labrador",619776,76740,76740
2014/2015,06,Environment,124,"Parks Canada Agency","Interoute Construction Ltd, Crescent Valley, British Columbia","Paving and slope stabilisation of the Trans-Canada Highway, Glacier National Park, British Columbia",1557909,1557909,1557909
2014/2015,06,Environment,124,"Parks Canada Agency","Interoute Construction Ltd, Crescent Valley, British Columbia","Paving and slope stabilisation of the Trans-Canada Highway, Mount Revelstoke National Park, British Columbia",3117600,3117600,3117600
2014/2015,06,Environment,124,"Parks Canada Agency","Interoute Construction Ltd, Crescent Valley, British Columbia","Paving and slope stabilisation of the Trans-Canada Highway, Mount Revelstoke National Park, British Columbia",3907950,3907950,3907950
2014/2015,06,Environment,124,"Parks Canada Agency","Ironclad Earthworks Ltd, Calgary, Alberta","Repair of the Cascade Valley Trails, Banff National Park, Alberta",1441694,963791,963791
2014/2015,06,Environment,124,"Parks Canada Agency","Island West Coast Developments Ltd, Nanaimo, British Columbia**","Electrification of Green Point campground, Ucluelet, British Columbia",1215931,1215931,1215931
2014/2015,06,Environment,124,"Parks Canada Agency","Island West Coast Developments Ltd, Nanaimo, British Columbia**","Sewer and water system, Pacific Rim, British Columbia",3819145,40086,3819145
2014/2015,06,Environment,124,"Parks Canada Agency","J-1 Contracting Ltd, Clarenville, Newfoundland and Labrador**","Reconstruction of Eastport Road, Glovertown, Newfoundland and Labrador",3579999,1456717,1456717
2014/2015,06,Environment,124,"Parks Canada Agency","J-1 Contracting Ltd, Clarenville, Newfoundland and Labrador**","Repaving of the Trans-Canada Highway and culvert installation, Glovertown, Newfoundland and Labrador",10464799,1568685,10464799
2014/2015,06,Environment,124,"Parks Canada Agency","J-1 Contracting Ltd, Clarenville, Newfoundland and Labrador**","Repaving of Highway 430, Gros Morne National Park, Newfoundland and Labrador",6730997,2360144,2386106
2014/2015,06,Environment,124,"Parks Canada Agency","J-1 Contracting Ltd, Clarenville, Newfoundland and Labrador**","Resurfacing of Highway 431, Gros Morne National Park, Newfoundland and Labrador",7500000,214329,214329
2014/2015,06,Environment,124,"Parks Canada Agency","Kluane Community Development Corporation, Burwash Landing, Yukon**","Slims River Road upgrade, Kluane National Park, Yukon",250015,250000,250000
2014/2015,06,Environment,124,"Parks Canada Agency","K2 Design Build Inc, Hamilton, Ontario","Construction of a 4 season multi-use facility, Niagara Falls, Ontario",1264085,793737,1250909
2014/2015,06,Environment,124,"Parks Canada Agency","Livewire Electric Ltd, Shellbrook, Saskatchewan","Electrical expansion in Beaver Glen campground, Prince Albert National Park, Saskatchewan",348880,260982,260982
2014/2015,06,Environment,124,"Parks Canada Agency","Louis W Bray Construction Ltd, St Andrews West, Ontario**","Rehabiliation of the Poonamlie Dam, Smiths Falls, Ontario",2776630,824868,824868
2014/2015,06,Environment,124,"Parks Canada Agency","LVM Inc, Laval, Quebec**","Rehabilitation of the Otonabee Dam at Lock 23, Peterborough, Ontario",282184,241078,241078
2014/2015,06,Environment,124,"Parks Canada Agency","Maritime Fence Ltd, Grand Falls, New Brunswick","Paving and slope stabilisation, Yoho National Park, British Columbia",2071674,2071674,2071674
2014/2015,06,Environment,124,"Parks Canada Agency","McElhanney Consulting Services Ltd, Calgary, Alberta","Avalanche mitigation, Various locations, British Columbia",380951,380951,380951
2014/2015,06,Environment,124,"Parks Canada Agency","McElhanney Consulting Services Ltd, Calgary, Alberta","Design of wildlife fencing and crossing structures, Kootenay National Park, British Columbia",285391,285391,285391
2014/2015,06,Environment,124,"Parks Canada Agency","McElhanney Consulting Services Ltd, Calgary, Alberta","Paving and slope stabilisation of the Trans-Canada Highway, Glacier National Park, British Columbia",379080,379080,379080
2014/2015,06,Environment,124,"Parks Canada Agency","McElhanney Consulting Services Ltd, Calgary, Alberta","Paving and slope stabilisation of Highway 16, Jasper National Park, Alberta",321714,321714,321714
2014/2015,06,Environment,124,"Parks Canada Agency","McElhanney Consulting Services Ltd, Calgary, Alberta","Paving and slope stabilisation, Yoho National Park, British Columbia",297983,297983,297983
2014/2015,06,Environment,124,"Parks Canada Agency","McElhanney Consulting Services Ltd, Calgary, Alberta","Preliminary design for rehabilitation of the Trans-Canada Highway, Various locations, British Columbia",297632,297632,297632
2014/2015,06,Environment,124,"Parks Canada Agency","Melville Trucking & Excavating Ltd, Happy Valley-Goose Bay, Newfoundland and Labrador**","Realignment of Highway 430, Gros Morne National Park, Newfoundland and Labrador",4053828,2380126,2797954
2014/2015,06,Environment,124,"Parks Canada Agency","Metric Contracting Services Corp, Brampton, Ontario**","Reconstruction of the Bolsover Dam at Lock 37, Bolsover, Ontario",21778237,6080594,12124356
2014/2015,06,Environment,124,"Parks Canada Agency","Mountain Rock Stabilization Services Inc, Kamloops, British Columbia","Paving and slope stabilisation, Yoho National Park, British Columbia",421652,421652,421652
2014/2015,06,Environment,124,"Parks Canada Agency","Nappaq Design and Construction Ltd, Inuvik, Northwest Territories**","Construction of a cabin, Tuktut Nogait National Park, Northwest Territories",327375,327375,327375
2014/2015,06,Environment,124,"Parks Canada Agency","Okanagan Aggregates Ltd, Armstrong, British Columbia","Paving and slope stabilisation, Yoho National Park, British Columbia",3083222,3083222,3083222
2014/2015,06,Environment,124,"Parks Canada Agency","Okanagan Aggregates Ltd, Armstrong, British Columbia","Paving of Highway 93, Various locations, Alberta",2237407,2237407,2237407
2014/2015,06,Environment,124,"Parks Canada Agency","Okanagan Aggregates Ltd, Armstrong, British Columbia","Rehabilitation of roads, Various locations, Alberta",9652900,1200000,1200000
2014/2015,06,Environment,124,"Parks Canada Agency","Okanagan Aggregates Ltd, Armstrong, British Columbia","Repair of the Minnewanka culvert and Banff Legacy Trail Bridge, Banff National Park, Alberta",932988,802836,802836
2014/2015,06,Environment,124,"Parks Canada Agency","Paulco Ltd, Canmore, Alberta","Repair of the Spray River Trail, Banff National Park, Alberta",806380,717977,717977
2014/2015,06,Environment,124,"Parks Canada Agency","Peter's Bros Construction Ltd, Penticton, British Columbia","Paving and slope stabilisation of the Trans-Canada Highway, Banff National Park, Alberta",2278143,2278143,2278143
2014/2015,06,Environment,124,"Parks Canada Agency","Pranger-Debruyn Construction Ltd, Ottawa, Ontario","Rehabilitation of the Ottawa Locks washrooms, Ottawa, Ontario",352951,251951,352951
