Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Contractor-details_Details-entrepr_eng,Contractor-details_Details-entrepr_fra,Proj-desc_eng,Proj-desc_fra,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","T R Hinan Contractors Inc, Fonthill, Ontario","T R Hinan Contractors Inc, Fonthill, Ontario","Rehabilitation of the Junior Commissariat Officer's Quarters, Niagara-on-the-Lake, Ontario","Réfection du logement de l'officier subalterne de l'intendance, Niagara-on-the-Lake, Ontario",849000,846240,846240
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","The FiA Group, Gatineau, Quebec","Le Groupe FiA, Gatineau, Québec","Masonry work on Locks 26 and 27, Various locations, Ontario","Travaux de maçonnerie des écluses 26 et 27, Lieux variés, Ontario",2633536,3735,2633536
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","Thorpe Brothers Ltd, Prince Albert, Saskatchewan","Thorpe Brothers Ltd, Prince Albert, Saskatchewan","Upgrades of the waste water system of Batoche National Historic Site, Batoche, Saskatchewan","Amélioration du système de traitement des eaux usées du Lieu historique national de Batoche, Batoche, Saskatchewan",364343,15000,364343
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","Tisseur Inc, Val-David, Quebec","Tisseur Inc, Val-David, Québec","Rehabilitation of canal walls in sectors H4 and 12, Lachine Canal, Quebec","Réfection des murs de couronnement des secteurs H4 et 12, Canal-de-Lachine, Québec",2921193,0,2921193
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","Tisseur Inc, Val-David, Quebec","Tisseur Inc, Val-David, Québec","Rehabilitation of spillways, Lachine Canal, Quebec","Réfection de déversoires, Canal-de-Lachine, Québec",798949,4421,797657
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","Trainor Mechanical Contractors Ltd, Nelson, British Columbia","Trainor Mechanical Contractors Ltd, Nelson, Colombie-Britannique","Replacement of automatic sprinkler system of the Commissioner's Residence, Dawson, Yukon","Remplacement du système de gicleurs automatiques de la résidence du commissaire, Dawson, Yukon",927844,0,927843
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","Traugott Building Contractors Inc, Cambridge, Ontario","Traugott Building Contractors Inc, Cambridge, Ontario","Construction of staff housing, Waterton Lakes National Park, Alberta","Construction de logements pour le personnel, Parc national des Lacs-Waterton, Alberta",3710857,0,3710857
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","TDI International AG Inc, Mono, Ontario","TDI International AG Inc, Mono, Ontario","Construction of a new multi-use trail, Rouge National Urban Park, Ontario","Construction d'un nouveau sentier polyvalent, Parc urbain national de la Rouge, Ontario",2298213,0,0
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","TDI International AG Inc, Mono, Ontario","TDI International AG Inc, Mono, Ontario","Construction of a new multi-use trail, Rouge National Urban Park, Ontario","Construction d'un nouveau sentier polyvalent, Parc urbain national de la Rouge, Ontario",2494623,0,0
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","VVI Construction Ltd, Revelstoke, British Columbia","VVI Construction Ltd, Revelstoke, Colombie-Britannique","Rehabilitation of the change room facility, Radium Hot Springs, British Columbia","Réfection de l'installation sanitaire, Radium Hot Springs, Colombie-Britannique",2121017,0,2121017
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","VVI Construction Ltd, Revelstoke, British Columbia","VVI Construction Ltd, Revelstoke, Colombie-Britannique","Rehabilitation of the Field Bunkhouse, Yoho National Park, British Columbia","Réfection du pavillon-dortoir de Field, Parc national Yoho, Colombie-Britannique",3693639,122239,3643503
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","VVI Construction Ltd, Revelstoke, British Columbia","VVI Construction Ltd, Revelstoke, Colombie-Britannique","Rehabilitation of the West Gate, Kootenay National Park, British Columbia","Réfection du poste d'entrée ouest, Parc national Kootenay, Colombie-Britannique",1665882,718543,1065375
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","Westco Construction Ltd, Lethbridge, Alberta","Westco Construction Ltd, Lethbridge, Alberta","Construction of wilderness trail bridges, Waterton Lakes National Park, Alberta","Construction de ponts pour sentiers de l'arrière-pays, Parc national des Lacs-Waterton, Alberta",843402,235666,842003
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","Westco Construction Ltd, Lethbridge, Alberta","Westco Construction Ltd, Lethbridge, Alberta","Rehabilitation of the boundary fence, Waterton Lakes National Park, Alberta","Réfection des clôtures de bornage, Parc national des Lacs-Waterton, Alberta",1907406,0,1848016
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","Western Mechanical Electrical Millwright Services Ltd, Barrie, Ontario","Western Mechanical Electrical Millwright Services Ltd, Barrie, Ontario","Replacement of sections in the ram at Peterborough Lift Lock 21, Trent-Severn Waterway National Historic Site, Ontario","Remplacement des sections de vérins à l'écluse 21 - ascenseur de Peterborough, Lieu historique national de la Voie-Navigable-Trent-Severn, Ontario",1728048,0,0
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","Wilco Contractors Southwest Inc, Calgary, Alberta","Wilco Contractors Southwest Inc, Calgary, Alberta","Rehabilitation of Johnston Canyon day use area and campground, Banff National Park, Alberta","Réfection de l'aire de fréquentation diurne et du terrain de camping du Canyon-Johnston, Parc national Banff, Alberta",6660781,237648,6169334
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","Wilco Contractors Southwest Inc, Calgary, Alberta","Wilco Contractors Southwest Inc, Calgary, Alberta","Rehabilitation of Tunnel Mountain Village 1 campground, Banff National Park, Alberta","Réfection du camping du Mont-Tunnel au Village I, Parc national Banff, Alberta",6313885,0,5285221
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","Wildstone Construction & Engineering Ltd, Penticton, British Columbia","Wildstone Construction & Engineering Ltd, Penticton, Colombie-Britannique","Rehabilitation of the former territorial courthouse, Dawson, Yukon","Réfection de l'ancien palais de justice territorial, Dawson, Yukon",3690877,3210902,3210902
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","Wildstone Construction & Engineering Ltd, Penticton, British Columbia","Wildstone Construction & Engineering Ltd, Penticton, Colombie-Britannique","Rehabilitation of Dawson historic buildings, Dawson, Yukon","Réfection de bâtiments historiques de Dawson, Dawson, Yukon",2692684,213567,2667831
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","Wyssen Avalanche Control, Revelstoke, British Columbia","Wyssen Avalanche Control, Revelstoke, Colombie-Britannique","Installation of a remote avalanche control system at Mount Stephen, Yoho National Park, British Columbia","Installation d'un système de déclenchement préventif des avalanches au mont Stephen, Parc national Yoho, Colombie-Britannique",1045180,45251,1011493
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","WSP Canada Inc, Montréal, Quebec","WSP Canada Inc, Montréal, Québec","Boundary road swing bridge, Bolsover, Ontario","Pont tournant du chemin Boundary, Bolsover, Ontario",756392,0,267012
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","WSP Canada Inc, Montréal, Quebec","WSP Canada Inc, Montréal, Québec","Construction of trail bridges and structures, Pukaskwa National Park, Ontario","Construction de ponts et de structures, Parc national Pukaskwa, Ontario",308257,0,299397
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","WSP Canada Inc, Montréal, Quebec","WSP Canada Inc, Montréal, Québec","Rehabilitation of Bobcaygeon swing bridge, Bobcaygeon, Ontario","Réfection du pont tournant de Bobcaygeon, Bobcaygeon, Ontario",1491516,132001,417129
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","WSP Canada Inc, Montréal, Quebec","WSP Canada Inc, Montréal, Québec","Rehabilitation of Maria Street Bridge, Peterborough, Ontario","Réfection du pont de la rue Maria, Peterborough, Ontario",659850,0,401961
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","WSP Canada Inc, Montréal, Quebec","WSP Canada Inc, Montréal, Québec","Rehabilitation of Mississagua Lake Dam, Peterborough, Ontario","Remplacement du barrage du lac Mississagua, Peterborough, Ontario",699494,4325,699111
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","2220742 Ontario Ltd, Burlington, Ontario","2220742 Ontario Ltd, Burlington, Ontario","Powerhouse structural stabilization, Sault Ste Marie Canal National Historic Site, Ontario","Stabilisation structurelle de la centrale électrique, Lieu historique national du Canal-de-Sault Ste Marie, Ontario",485484,485484,485484
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","2220742 Ontario Ltd, Oakville, Ontario","2220742 Ontario Ltd, Oakville, Ontario","Rehabilitation of lot 1 Hog's Back fixed bridge and dam, Ottawa, Ontario","Réfection du pont fixe et du barrage du lot 1 de Hog's Back, Ottawa, Ontario",5153365,0,5093768
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","3104-0355 Quebec Inc, La Sarre, Quebec","3104-0355 Québec Inc, La Sarre, Québec","Redevelopment and expansion of the garage, Fort Lennox National Historic Site, Quebec","Réaménagement et agrandissement du garage, Lieu historique national du Fort-Lennox, Québec",562359,0,495598
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","7305516 Canada Ltd, Carleton Place, Ontario","7305516 Canada Ltd, Carleton Place, Ontario","Reconstruction of the Tobey dock, Georgian Bay Islands National Park, Ontario","Reconstruction du quai Tobey, Parc national des Îles-de-la-Baie-Georgienne, Ontario",671356,516357,516357
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","736902 Ontario Ltd, Woodbridge, Ontario","736902 Ontario Ltd, Woodbridge, Ontario","Rehabilitation of Boundary Road swing bridge, Bolsover, Ontario","Réfection du pont tournant du chemin Boundary, Bolsover, Ontario",913903,74878,883653
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","898845 Alberta Ltd, Pincher Creek, Alberta","898845 Alberta Ltd, Pincher Creek, Alberta","Construction of wilderness trail bridges, Waterton Lakes National Park, Alberta","Construction de ponts pour les sentiers de l'arrière-pays, Parc national des Lacs-Waterton, Alberta",1461100,1066545,1371968
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","898845 Alberta Ltd, Pincher Creek, Alberta","898845 Alberta Ltd, Pincher Creek, Alberta","Rehabilitation of Crandell Mountain Campground, Waterton Lakes National Park, Alberta","Réfection du terrain de camping du Mont-Crandell, Parc national des Lacs-Waterton, Alberta",618834,0,602406
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","9099-3593 Quebec Inc, Saguenay, Quebec","9099-3593 Québec Inc, Saguenay, Québec","Rehabilitation of the Gauron and Lafleur bridges, Lachine Canal, Quebec","Réfection des ponts Gauron et Lafleur, Canal-de-Lachine, Québec",4904361,4218749,4218749
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","9160-5188 Quebec Inc, Laval, Quebec","9160-5188 Québec Inc, Laval, Québec","Rehabilitation of the Lachine Canal workshops and warehouses, Montréal, Quebec","Réfection des ateliers et entrepôts du Canal Lachine, Montréal, Québec",3695165,2226010,2226010
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","9160-8794 Quebec Inc, Lévis, Quebec","9160-8794 Québec Inc, Lévis, Québec","Acquisition and installation of oTENTik accommodations, Grand-Pré National Historic Site, Nova Scotia","Acquisition et installation d'hébergements oTENTik, Lieu historique national de Grand-Pré, Nouvelle-Écosse",295913,0,289210
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","9160-8794 Quebec Inc, Lévis, Quebec","9160-8794 Québec Inc, Lévis, Québec","Acquisition and installation of Ôasis accommodations, Mingan Archipelago National Park Reserve, Quebec","Acquisition et installation d'hébergements Ôasis, Réserve de parc national de l'Archipel-de-Mingan, Québec",293992,33529,278495
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","9248-7933 Quebec Inc, Grande-Vallée, Quebec","9248-7933 Québec Inc, Grande-Vallée, Québec","Construction of a new service building, Forillon National Park, Quebec","Construction d'un nouveau bâtiments de services, Parc national Forillon, Québec",306806,84269,306806
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",124,"Parks Canada Agency","Agence Parcs Canada","9275-0181 Quebec Inc, Rimouski, Quebec","9275-0181 Québec Inc, Rimouski, Québec","Rehabilitation of the visitor and discovery centre, Forillon National Park, Quebec","Réfection du centre d'accueil et de découvertes, Parc national Forillon, Québec",5995490,0,5995490
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Énergère Consultants Inc, Montréal, Quebec","Énergère Consultants Inc, Montréal, Québec","Work to implement energy efficiency measures at the Guy-Favreau Complex and the Dominique-Ducharme Building, Montréal, Quebec","Travaux pour mettre en place des mesures d'efficacité énergétique au Complexe Guy-Favreau et à l'édifice Dominique-Ducharme, Montréal, Québec",8581148,451362,8581148
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","A C L Construction Ltd, Fort St John, British Columbia","A C L Construction Ltd, Fort St John, Colombie-Britannique","Inga Lake Intersection Improvements, Alaska Highway, British Columbia","Travaux d'amélioration des intersections de la route du lac Inga de la route de l'Alaska, Colombie-Britannique",3232893,1367429,1367429
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","BGIS Global Integrated Solutions Canada LP, Markham, Ontario","BGIS Solutions Globales Intégrées Canada S E C, Markham, Ontario","Betterments to various buildings, various locations, various provinces","Améliorations de divers immeubles, lieux variés, plusieurs provinces",9944345,7181600,9944345
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","BGIS Global Integrated Solutions Canada LP, Markham, Ontario","BGIS Solutions Globales Intégrées Canada S E C, Markham, Ontario","Betterments to various buildings, various locations, various provinces","Améliorations de divers immeubles, lieux variés, plusieurs provinces",2795889,2795889,2795889
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","BGIS Global Integrated Solutions Canada LP, Markham, Ontario","BGIS Solutions Globales Intégrées Canada S E C, Markham, Ontario","Betterments to various buildings, various locations, various provinces","Améliorations de divers immeubles, lieux variés, plusieurs provinces",2774237,1625427,1625427
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","BGIS Global Integrated Solutions Canada LP, Markham, Ontario","BGIS Solutions Globales Intégrées Canada S E C, Markham, Ontario","Betterments to various buildings, various locations, various provinces","Améliorations de divers immeubles, lieux variés, plusieurs provinces",14796029,319248,14260774
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","BGIS Global Integrated Solutions Canada LP, Markham, Ontario","BGIS Solutions Globales Intégrées Canada S E C, Markham, Ontario","Betterments to various buildings, various locations, various provinces","Améliorations de divers immeubles, lieux variés, plusieurs provinces",3749387,0,3749387
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","BGIS Global Integrated Solutions Canada LP, Markham, Ontario","BGIS Solutions Globales Intégrées Canada S E C, Markham, Ontario","Betterments to various buildings, various locations, various provinces","Améliorations de divers immeubles, lieux variés, plusieurs provinces",278202599,78393852,260075603
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","BGIS Global Integrated Solutions Canada LP, Markham, Ontario","BGIS Solutions Globales Intégrées Canada S E C, Markham, Ontario","Betterments to various buildings, various locations, various provinces","Améliorations de divers immeubles, lieux variés, plusieurs provinces",103530742,3770498,100019457
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","BGIS Global Integrated Solutions Canada LP, Markham, Ontario","BGIS Solutions Globales Intégrées Canada S E C, Markham, Ontario","Betterments to various buildings, various locations, various provinces","Améliorations de divers immeubles, lieux variés, plusieurs provinces",59384248,13648397,18177193
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","BGIS Global Integrated Solutions Canada LP, Markham, Ontario","BGIS Solutions Globales Intégrées Canada S E C, Markham, Ontario","Betterments to various buildings, various locations, British Columbia","Améliorations de divers immeubles, lieux variés, Colombie-Britannique",5197884,5197884,5197884
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","BGIS Global Integrated Solutions Canada LP, Markham, Ontario","BGIS Solutions Globales Intégrées Canada S E C, Markham, Ontario","Betterments to various buildings, various locations, British Columbia","Améliorations de divers immeubles, lieux variés, Colombie-Britannique",8146280,0,8146280
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","BGIS Global Integrated Solutions Canada LP, Markham, Ontario","BGIS Solutions Globales Intégrées Canada S E C, Markham, Ontario","Betterments to various buildings, various locations, Ontario","Améliorations de divers immeubles, lieux variés, Ontario",74644656,0,74644656
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","BGIS Global Integrated Solutions Canada LP, Markham, Ontario","BGIS Solutions Globales Intégrées Canada S E C, Markham, Ontario","Betterments to various buildings, various locations, Ontario","Améliorations de divers immeubles, lieux variés, Ontario",98302883,98257438,98257438
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Céleb Construction Ltée, Brossard, Quebec","Céleb Construction Ltée, Brossard, Québec","Repair of parking slabs at 715 Peel Street, Montréal, Quebec","Réparation des dalles de stationnement au 715 rue Peel, Montréal, Québec",850000,0,850000
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Can-Am Platforms & Construction Ltd, Shearstown, Newfoundland and Labrador","Can-Am Platforms & Construction Ltd, Shearstown, Terre-Neuve-et-Labrador","Building and site upgrades Phase I to Northwest Atlantic Fisheries Centre, St John's, Newfoundland and Labrador","Améliorations à l'immeuble et au site Phase I du Centre des pêches de l'Atlantique nord-ouest, St John's, Terre-Neuve-et-Labrador",1029335,0,1029335
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Centre Commercial Saint Luc Saint Jean Inc, Montréal, Quebec","Centre Commercial Saint Luc Saint Jean Inc, Montréal, Québec","Leasehold improvements to Service Canada Centre, Saint-Jean-sur-Richelieu, Quebec","Améliorations locatives au Centre Service Canada, Saint-Jean-sur-Richelieu, Québec",370496,0,370496
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Coastal Restoration & Masonry Limited, Goodwood, Nova Scotia","Coastal Restoration & Masonry Limited, Goodwood, Nouvelle-Écosse","Dominion Public Building exterior masonry walls repair and conservation, Halifax, Nova Scotia","Travaux de restauration de maçonnerie du mur extérieur de l'édifice public du Dominion, Halifax, Nouvelle-Écosse",6865103,72108,6856780
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Cobalt Construction Inc, Whitehorse, Yukon","Cobalt Construction Inc, Whitehorse, Yukon","Racing River and Liard River stabilization - km 641 and 780, Alaska Highway, British Columbia","Stabilisation de la rivière Racing et de la rivière Liard - km 641 et 780 de la route de l'Alaska, Colombie-Britannique",809965,809965,809965
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Cobalt Construction Inc, Whitehorse, Yukon","Cobalt Construction Inc, Whitehorse, Yukon","Tetsa River reconstruction work, Phase 1 - km 568 to 573, Alaska Highway, British Columbia","Travaux de reconstruction à la rivière Tetsa, phase 1 - km 568 à 573 de la route de l'Alaska, Colombie-Britannique",1262092,629172,1262092
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Contracts for other government departments (317)","Contrats pour d'autres ministères du gouvernement (317)","Contracts awarded and managed by PWGSC on behalf of other government departments","Contrats adjugés et gérés par TPSGC au nom des autres ministères du gouvernement",0,388008951,0
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Contracts under $250,000 and cost plus contracts under $25,000 (4 contractors)","Contrats inférieurs à 250 000 $ et contrats à prix coûtant majoré inférieurs à 25 000 $ (4 entrepreneurs)",Total,Total,0,4227787,0
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Dalcon Constructors Ltd, Ottawa, Ontario","Dalcon Constructors Ltd, Ottawa, Ontario","LaSalle Causeway Concrete Repairs, Kingston, Ontario","Réparations du béton au pont-jetée LaSalle, Kingston, Ontario",863497,169573,169573
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Dexter Construction Company Limited, Bedford, Nova Scotia","Dexter Construction Company Limited, Bedford, Nouvelle-Écosse","Asphalt rehabilitation - JC Van Horne Bridge, Campbellton, New Brunswick","Réfection de l'asphalte - pont JC Van Horne, Campbellton, Nouveau-Brunswick",2491845,109267,2491845
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Green Timbers Limited Partnership (Paid through Computershare Investor Services Inc), Vancouver, British Columbia","Green Timbers Limited Partnership (Payé par l'intermédiaire de Computershare Investor Services Inc), Vancouver, Colombie-Britannique","Public-Private Partnership accommodations project - RCMP E Division Relocation, Surrey, British Columbia","Accords de projet de partenariat public-privé - Réinstallation de la division E de la GRC, Surrey, Colombie-Britannique",274036954,3071402,150746655
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Greenfield Construction Ltd, Miramichi, New Brunswick","Greenfield Construction Ltd, Miramichi, Nouveau-Brunswick","Bougie Creek slope and highway stabilization - km 355 to 360, Alaska Highway, British Columbia","Stabilisation de la pente du ruisseau Bougie et de la route - km 355 à 360 de la route de l'Alaska, Colombie-Britannique",5061688,2424376,4111688
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Greenfield Construction Ltd, Miramichi, New Brunswick","Greenfield Construction Ltd, Miramichi, Nouveau-Brunswick","Drainage improvements - km 458 to 676, Alaska Highway, British Columbia","Améliorations du drainage - km 458 à 676 de la route de l'Alaska, Colombie-Britannique",4122772,2185246,3280741
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Jalbec Inc, Laval, Quebec","Jalbec Inc, Laval, Québec","Leasehold improvements to the building at 2350 Dickson Street, Montréal, Quebec","Améliorations locatives à l'édifice du 2350 rue Dickson, Montréal, Québec",253810,0,253810
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Les Fiduciaires du Fonds de Placement Immobilier Cominar, Québec, Quebec","Les Fiduciaires du Fonds de Placement Immobilier Cominar, Québec, Québec","Construction work for leasehold improvements in regional office, Laval, Quebec","Travaux de construction pour l'améliorations locatives des bureaux régionaux, Laval, Québec",866905,0,866905
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","M/2 Group Inc, Grimsby, Ontario","M/2 Group Inc, Grimsby, Ontario","Laboratory fit-up, MAP Lab, Hamilton, Ontario","Aménagement d'un laboratoire, laboratoire PAM, Hamilton, Ontario",1216741,569566,1207694
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Marco Maritimes Ltd, Dartmouth, Nova Scotia","Marco Maritimes Ltd, Dartmouth, Nouvelle-Écosse","Interior redesign and construction work at the Dominion Public Building, Halifax, Nova Scotia","Réaménagement intérieur et travaux de construction à l'édifice public du Dominion, Halifax, Nouvelle-Écosse",15898866,5776459,5776459
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Maxim 2000 Inc, Saint John, New Brunswick","Maxim 2000 Inc, Saint John, Nouveau-Brunswick","Wall cladding replacement Nicholas Denys Building, Bathurst, New Brunswick","Remplacement du revêtement mural à l'édifice Nicholas Denys, Bathurst, Nouveau-Brunswick",15183842,1715452,15183842
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","MQM Quality Manufacturing, Tracadie-Sheila, New Brunswick","MQM Quality Manufacturing, Tracadie-Sheila, Nouveau-Brunswick","Approach span steel strengthening and repair of the bottom chord of the JC Van Horne Bridge, Campbellton, New Brunswick","Renforcement de l'acier de la travée d'approche et réparation du treillis d'approche du pont JC Van Horne, Campbellton, Nouveau-Brunswick",3923285,3923285,3923285
